TNF,FAS,RIP1i,NFkBi,C8i,cIAPi,ATPi,C3i,ROSi,MOMPi,MPTi,fc:RIP1,fc:NFkB,fc:C8,fc:cIAP,fc:ATP,fc:C3,fc:ROS,fc:MOMP,fc:MPT
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.04926946318545707,-0.04926946318545707,0.05265939855865536,-10.038841361744325,-0.04926946318545707,0.05265939855865536,0.05265939855865536,0.05265939855865536,0.05265939855865536
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0025853366789774825,0.0025853366789774825,-0.002868010886053824,0.0025853366789774825,-10.038841361744325,-0.002868010886053824,-0.002868010886053824,-0.002868010886053824,-0.002868010886053824
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05238739099195559,0.05238739099195559,-0.060314994477119785,0.05238739099195559,0.05238739099195559,-9.891869660640115,-0.060314994477119785,-0.060314994477119785,-0.060314994477119785
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0025853366789774825,0.0025853366789774825,-0.002868010886053824,0.0025853366789774825,0.0025853366789774825,-0.002868010886053824,-9.891869660640115,-0.002868010886053824,-0.002868010886053824
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9276640901614163,0.9276640901614163,-9.891869660640115,0.9276640901614163,0.9276640901614163,-9.891869660640115,-9.891869660640115,-9.891869660640115,-9.891869660640115
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05238739099195559,0.05238739099195559,-0.060314994477119785,0.05238739099195559,0.9276640901614163,-0.060314994477119785,-0.060314994477119785,-0.060314994477119785,-9.891869660640115
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.038841361744325,-10.038841361744325,1.0746357912656275,-10.038841361744325,-10.038841361744325,1.0746357912656275,1.0746357912656275,1.0746357912656275,1.0746357912656275
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.038841361744325,0.047211909251342984,-9.891869660640115,0.047211909251342984,0.047211909251342984,-0.05414318609092493,-0.05414318609092493,-0.05414318609092493,-0.05414318609092493
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-10.038841361744325,-10.038841361744325,1.0746357912656275,-10.038841361744325,-10.038841361744325,1.0746357912656275,1.0746357912656275,1.0746357912656275,1.0746357912656275
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.038841361744325,-0.0025899779695124675,0.002862320723227246,-0.0025899779695124675,-10.038841361744325,0.002862320723227246,0.002862320723227246,0.002862320723227246,0.002862320723227246
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-10.038841361744325,0.0025853366789774825,-0.002868010886053824,0.0025853366789774825,0.0025853366789774825,-9.891869660640115,-0.002868010886053824,-0.002868010886053824,-0.002868010886053824
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.038841361744325,-0.0025899779695124675,0.002862320723227246,-0.0025899779695124675,-0.0025899779695124675,0.002862320723227246,-9.891869660640115,0.002862320723227246,0.002862320723227246
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-10.038841361744325,0.9276640901614163,-9.891869660640115,0.9276640901614163,0.9276640901614163,-9.891869660640115,-9.891869660640115,-9.891869660640115,-9.891869660640115
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.038841361744325,-0.0025899779695124675,0.002862320723227246,0.09270017348069783,0.9276640901614163,0.002862320723227246,0.002862320723227246,-0.11010787974377685,-9.891869660640115
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9276640901614163,-10.038841361744325,-9.891869660640115,-10.038841361744325,-10.038841361744325,1.0746357912656275,1.0746357912656275,1.0746357912656275,1.0746357912656275
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-10.038841361744325,-10.038841361744325,1.0746357912656275,-10.038841361744325,-10.038841361744325,1.0746357912656275,1.0746357912656275,1.0746357912656275,1.0746357912656275
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.038841361744325,-10.038841361744325,1.0746357912656275,-10.038841361744325,-10.038841361744325,1.0746357912656275,1.0746357912656275,1.0746357912656275,1.0746357912656275
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-10.038841361744325,-10.038841361744325,1.0746357912656275,-10.038841361744325,-10.038841361744325,-9.891869660640115,1.0746357912656275,1.0746357912656275,1.0746357912656275
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.038841361744325,-10.038841361744325,1.0746357912656275,-10.038841361744325,-10.038841361744325,1.0746357912656275,-9.891869660640115,1.0746357912656275,1.0746357912656275
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-10.038841361744325,-10.038841361744325,1.0746357912656275,0.9276640901614163,-10.038841361744325,-9.891869660640115,1.0746357912656275,-9.891869660640115,1.0746357912656275
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.038841361744325,-10.038841361744325,1.0746357912656275,0.05238739099195559,0.9276640901614163,1.0746357912656275,1.0746357912656275,-0.060314994477119785,-9.891869660640115
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9276640901614163,0.02632229603948728,-9.891869660640115,-10.038841361744325,0.02632229603948728,-0.0297166402265309,-0.0297166402265309,-0.0297166402265309,-0.0297166402265309
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9276640901614163,0.05238739099195559,-9.891869660640115,0.05238739099195559,-10.038841361744325,-0.060314994477119785,-0.060314994477119785,-0.060314994477119785,-0.060314994477119785
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9276640901614163,0.9276640901614163,-9.891869660640115,0.9276640901614163,0.9276640901614163,-9.891869660640115,-9.891869660640115,-9.891869660640115,-9.891869660640115
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9276640901614163,0.05238739099195559,-9.891869660640115,0.05238739099195559,0.05238739099195559,-0.060314994477119785,-9.891869660640115,-0.060314994477119785,-0.060314994477119785
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9276640901614163,0.9276640901614163,-9.891869660640115,0.9276640901614163,0.9276640901614163,-9.891869660640115,-9.891869660640115,-9.891869660640115,-9.891869660640115
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9276640901614163,0.9276640901614163,-9.891869660640115,0.9276640901614163,0.9276640901614163,-9.891869660640115,-9.891869660640115,-9.891869660640115,-9.891869660640115
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.04926946318545707,-0.04926946318545707,0.05265939855865536,-10.038841361744325,-10.038841361744325,0.05265939855865536,0.05265939855865536,0.05265939855865536,0.05265939855865536
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.025016205382817562,0.025016205382817562,-0.02821466436522797,-10.038841361744325,0.025016205382817562,-9.891869660640115,-0.02821466436522797,-0.02821466436522797,-0.02821466436522797
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.04926946318545707,-0.04926946318545707,0.05265939855865536,-10.038841361744325,-0.04926946318545707,0.05265939855865536,-9.891869660640115,0.05265939855865536,0.05265939855865536
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.05072685075895625,-0.05072685075895625,0.054161464036138224,-10.038841361744325,-0.05072685075895625,-3.8323969036745256,0.054161464036138224,-9.891869660640115,0.054161464036138224
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.04926946318545707,-0.04926946318545707,0.05265939855865536,-10.038841361744325,0.9276640901614163,0.05265939855865536,0.05265939855865536,-0.060314994477119785,-9.891869660640115
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.05238739099195559,0.05238739099195559,-0.060314994477119785,0.05238739099195559,-10.038841361744325,-9.891869660640115,-0.060314994477119785,-0.060314994477119785,-0.060314994477119785
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0025853366789774825,0.0025853366789774825,-0.002868010886053824,0.0025853366789774825,-10.038841361744325,-0.002868010886053824,-9.891869660640115,-0.002868010886053824,-0.002868010886053824
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9276640901614163,0.9276640901614163,-9.891869660640115,0.9276640901614163,-10.038841361744325,-9.891869660640115,-9.891869660640115,-9.891869660640115,-9.891869660640115
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05238739099195559,0.05238739099195559,-0.060314994477119785,0.05238739099195559,-10.038841361744325,-0.060314994477119785,-0.060314994477119785,-0.060314994477119785,-9.891869660640115
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05238739099195559,0.05238739099195559,-0.060314994477119785,0.05238739099195559,0.05238739099195559,-9.891869660640115,-9.891869660640115,-0.060314994477119785,-0.060314994477119785
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9276640901614163,0.9276640901614163,-9.891869660640115,0.9276640901614163,0.9276640901614163,-9.891869660640115,-9.891869660640115,-9.891869660640115,-9.891869660640115
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.05238739099195559,0.05238739099195559,-0.060314994477119785,0.05238739099195559,0.9276640901614163,-9.891869660640115,-0.060314994477119785,-0.060314994477119785,-9.891869660640115
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9276640901614163,0.9276640901614163,-9.891869660640115,0.9276640901614163,0.9276640901614163,-9.891869660640115,-9.891869660640115,-9.891869660640115,-9.891869660640115
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05238739099195559,0.05238739099195559,-0.060314994477119785,0.05238739099195559,0.9276640901614163,-0.060314994477119785,-9.891869660640115,-0.060314994477119785,-9.891869660640115
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9276640901614163,0.9276640901614163,-9.891869660640115,0.9276640901614163,0.9276640901614163,-9.891869660640115,-9.891869660640115,-9.891869660640115,-9.891869660640115
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.038841361744325,-10.038841361744325,1.0746357912656275,-10.038841361744325,-10.038841361744325,1.0746357912656275,1.0746357912656275,1.0746357912656275,1.0746357912656275
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.038841361744325,0.047211909251342984,-9.891869660640115,0.047211909251342984,0.047211909251342984,-0.05414318609092493,-0.05414318609092493,-0.05414318609092493,-0.05414318609092493
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-10.038841361744325,-10.038841361744325,1.0746357912656275,-10.038841361744325,-10.038841361744325,1.0746357912656275,1.0746357912656275,1.0746357912656275,1.0746357912656275
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.038841361744325,-0.0025899779695124675,0.002862320723227246,-0.0025899779695124675,-10.038841361744325,0.002862320723227246,0.002862320723227246,0.002862320723227246,0.002862320723227246
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-10.038841361744325,0.0025853366789774825,-0.002868010886053824,0.0025853366789774825,0.0025853366789774825,-9.891869660640115,-0.002868010886053824,-0.002868010886053824,-0.002868010886053824
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.038841361744325,-0.0025899779695124675,0.002862320723227246,-0.0025899779695124675,-0.0025899779695124675,0.002862320723227246,-9.891869660640115,0.002862320723227246,0.002862320723227246
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-10.038841361744325,0.9276640901614163,-9.891869660640115,0.9276640901614163,0.9276640901614163,-9.891869660640115,-9.891869660640115,-9.891869660640115,-9.891869660640115
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.038841361744325,-0.0025899779695124675,0.002862320723227246,0.09270017348069783,0.9276640901614163,0.002862320723227246,0.002862320723227246,-0.11010787974377685,-9.891869660640115
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9276640901614163,-10.038841361744325,-9.891869660640115,-10.038841361744325,-10.038841361744325,1.0746357912656275,1.0746357912656275,1.0746357912656275,1.0746357912656275
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-10.038841361744325,-10.038841361744325,1.0746357912656275,-10.038841361744325,-10.038841361744325,1.0746357912656275,1.0746357912656275,1.0746357912656275,1.0746357912656275
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.038841361744325,-10.038841361744325,1.0746357912656275,-10.038841361744325,-10.038841361744325,1.0746357912656275,1.0746357912656275,1.0746357912656275,1.0746357912656275
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-10.038841361744325,-10.038841361744325,1.0746357912656275,-10.038841361744325,-10.038841361744325,-9.891869660640115,1.0746357912656275,1.0746357912656275,1.0746357912656275
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.038841361744325,-10.038841361744325,1.0746357912656275,-10.038841361744325,-10.038841361744325,1.0746357912656275,-9.891869660640115,1.0746357912656275,1.0746357912656275
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-10.038841361744325,-10.038841361744325,1.0746357912656275,0.9276640901614163,-10.038841361744325,-9.891869660640115,1.0746357912656275,-9.891869660640115,1.0746357912656275
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.038841361744325,-10.038841361744325,1.0746357912656275,0.05238739099195559,0.9276640901614163,1.0746357912656275,1.0746357912656275,-0.060314994477119785,-9.891869660640115
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9276640901614163,0.02632229603948728,-9.891869660640115,-10.038841361744325,0.02632229603948728,-0.0297166402265309,-0.0297166402265309,-0.0297166402265309,-0.0297166402265309
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9276640901614163,0.05238739099195559,-9.891869660640115,0.05238739099195559,-10.038841361744325,-0.060314994477119785,-0.060314994477119785,-0.060314994477119785,-0.060314994477119785
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9276640901614163,0.9276640901614163,-9.891869660640115,0.9276640901614163,0.9276640901614163,-9.891869660640115,-9.891869660640115,-9.891869660640115,-9.891869660640115
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9276640901614163,0.05238739099195559,-9.891869660640115,0.05238739099195559,0.05238739099195559,-0.060314994477119785,-9.891869660640115,-0.060314994477119785,-0.060314994477119785
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9276640901614163,0.9276640901614163,-9.891869660640115,0.9276640901614163,0.9276640901614163,-9.891869660640115,-9.891869660640115,-9.891869660640115,-9.891869660640115
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9276640901614163,0.9276640901614163,-9.891869660640115,0.9276640901614163,0.9276640901614163,-9.891869660640115,-9.891869660640115,-9.891869660640115,-9.891869660640115
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.04926946318545707,-0.04926946318545707,0.05265939855865536,-10.038841361744325,-10.038841361744325,0.05265939855865536,0.05265939855865536,0.05265939855865536,0.05265939855865536
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.025016205382817562,0.025016205382817562,-0.02821466436522797,-10.038841361744325,0.025016205382817562,-9.891869660640115,-0.02821466436522797,-0.02821466436522797,-0.02821466436522797
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.04926946318545707,-0.04926946318545707,0.05265939855865536,-10.038841361744325,-0.04926946318545707,0.05265939855865536,-9.891869660640115,0.05265939855865536,0.05265939855865536
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.05080226277587463,-0.05080226277587463,0.054239104099519354,-10.038841361744325,-0.05080226277587463,-3.7607142293623768,0.054239104099519354,-9.891869660640115,0.054239104099519354
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.04926946318545707,-0.04926946318545707,0.05265939855865536,-10.038841361744325,0.9276640901614163,0.05265939855865536,0.05265939855865536,-0.060314994477119785,-9.891869660640115
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.05238739099195559,0.05238739099195559,-0.060314994477119785,0.05238739099195559,-10.038841361744325,-9.891869660640115,-0.060314994477119785,-0.060314994477119785,-0.060314994477119785
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0025853366789774825,0.0025853366789774825,-0.002868010886053824,0.0025853366789774825,-10.038841361744325,-0.002868010886053824,-9.891869660640115,-0.002868010886053824,-0.002868010886053824
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9276640901614163,0.9276640901614163,-9.891869660640115,0.9276640901614163,-10.038841361744325,-9.891869660640115,-9.891869660640115,-9.891869660640115,-9.891869660640115
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05238739099195559,0.05238739099195559,-0.060314994477119785,0.05238739099195559,-10.038841361744325,-0.060314994477119785,-0.060314994477119785,-0.060314994477119785,-9.891869660640115
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05238739099195559,0.05238739099195559,-0.060314994477119785,0.05238739099195559,0.05238739099195559,-9.891869660640115,-9.891869660640115,-0.060314994477119785,-0.060314994477119785
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9276640901614163,0.9276640901614163,-9.891869660640115,0.9276640901614163,0.9276640901614163,-9.891869660640115,-9.891869660640115,-9.891869660640115,-9.891869660640115
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.05238739099195559,0.05238739099195559,-0.060314994477119785,0.05238739099195559,0.9276640901614163,-9.891869660640115,-0.060314994477119785,-0.060314994477119785,-9.891869660640115
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9276640901614163,0.9276640901614163,-9.891869660640115,0.9276640901614163,0.9276640901614163,-9.891869660640115,-9.891869660640115,-9.891869660640115,-9.891869660640115
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.05238739099195559,0.05238739099195559,-0.060314994477119785,0.05238739099195559,0.9276640901614163,-0.060314994477119785,-9.891869660640115,-0.060314994477119785,-9.891869660640115
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9276640901614163,0.9276640901614163,-9.891869660640115,0.9276640901614163,0.9276640901614163,-9.891869660640115,-9.891869660640115,-9.891869660640115,-9.891869660640115
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.038841361744325,-10.038841361744325,1.0746357912656275,-10.038841361744325,-10.038841361744325,1.0746357912656275,1.0746357912656275,1.0746357912656275,1.0746357912656275
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.038841361744325,0.047211909251342984,-9.891869660640115,0.047211909251342984,0.047211909251342984,-0.05414318609092493,-0.05414318609092493,-0.05414318609092493,-0.05414318609092493
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-10.038841361744325,-10.038841361744325,1.0746357912656275,-10.038841361744325,-10.038841361744325,1.0746357912656275,1.0746357912656275,1.0746357912656275,1.0746357912656275
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.038841361744325,-0.0025899779695124675,0.002862320723227246,-0.0025899779695124675,-10.038841361744325,0.002862320723227246,0.002862320723227246,0.002862320723227246,0.002862320723227246
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-10.038841361744325,0.0025853366789774825,-0.002868010886053824,0.0025853366789774825,0.0025853366789774825,-9.891869660640115,-0.002868010886053824,-0.002868010886053824,-0.002868010886053824
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-10.038841361744325,-0.0025899779695124675,0.002862320723227246,-0.0025899779695124675,-0.0025899779695124675,0.002862320723227246,-9.891869660640115,0.002862320723227246,0.002862320723227246
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-10.038841361744325,0.9276640901614163,-9.891869660640115,0.9276640901614163,0.9276640901614163,-9.891869660640115,-9.891869660640115,-9.891869660640115,-9.891869660640115
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.038841361744325,-0.0025899779695124675,0.002862320723227246,0.09270017348069783,0.9276640901614163,0.002862320723227246,0.002862320723227246,-0.11010787974377685,-9.891869660640115
