#tail	head	KSP index	path cost
IRAK1	IKBKB	24	1.00000e+00
FOXO3	Apoptosis	24	1.00000e+00
MYD88	IL1R1	25	1.00000e+00
IL1R1	IRAK1	25	1.00000e+00
IL1R1	IL1RAP	26	1.00000e+00
IL1RAP	TOLLIP	26	1.00000e+00
TOLLIP	IRAK1	26	1.00000e+00
CHUK	CYLD	27	1.00000e+00
IRAK1	CHUK	27	1.00000e+00
CYLD	IKBKG	27	1.00000e+00
IKBKG	IKBKB	27	1.00000e+00
CYLD	BCL3	28	1.00000e+00
BCL3	NFKB1	28	1.00000e+00
NFKB1	Apoptosis	28	1.00000e+00
BCL3	HDAC1	29	1.00000e+00
HDAC1	NFE2L2	29	1.00000e+00
NFE2L2	NQO1	29	1.00000e+00
NQO1	Proliferation	29	1.00000e+00
HDAC1	RELA	30	1.00000e+00
RELA	Apoptosis	30	1.00000e+00
HDAC1	FLI1	31	1.00000e+00
FLI1	GATA1	31	1.00000e+00
GATA1	RUNX1	31	1.00000e+00
RUNX1	JUN	31	1.00000e+00
JUN	CREB1	31	1.00000e+00
FLI1	ERG	32	1.00000e+00
ERG	FGF2	32	1.00000e+00
FGF2	FGFR3	32	1.00000e+00
FGFR3	STAT1	32	1.00000e+00
STAT1	CREM	32	1.00000e+00
CREB1	JUN	33	1.00000e+00
AKT2	FOXO1	33	1.00000e+00
JUN	ETS1	33	1.00000e+00
ETS1	EGR1	33	1.00000e+00
EGR1	ACE	33	1.00000e+00
ACE	AGT	33	1.00000e+00
AGT	AGTR1	33	1.00000e+00
CREB1	IL6	34	1.00000e+00
IL6	IL6ST	34	1.00000e+00
IL6ST	GRB2	34	1.00000e+00
GRB2	ABL1	34	1.00000e+00
ABL1	JUN	34	1.00000e+00
IL6	IL6R	35	1.00000e+00
IL6R	IL6ST	35	1.00000e+00
GSK3B	CEBPB	36	1.00000e+00
ABL1	CDK5	36	1.00000e+00
CDK5	MAP2K1	36	1.00000e+00
MAP2K1	GSK3B	36	1.00000e+00
FOXO1	DAPK1	37	1.00000e+00
DAPK1	MAPK1	37	1.00000e+00
MAPK1	Apoptosis	37	1.00000e+00
AKT2	FOXO3	38	1.00000e+00
MAPK1	JUN	38	1.00000e+00
FOS	JUN	39	1.00000e+00
MAPK1	FOS	39	1.00000e+00
MAPK1	CAPN2	40	1.00000e+00
CAPN2	GSK3A	40	1.00000e+00
GSK3A	JUN	40	1.00000e+00
AGTR1	GNAQ	41	1.00000e+00
GNAQ	PLCB1	41	1.00000e+00
PLCB1	GNA11	41	1.00000e+00
GNA11	PLCB2	41	1.00000e+00
PLCB2	MAPK14	41	1.00000e+00
MAPK14	MAPK3	41	1.00000e+00
MAPK3	Apoptosis	41	1.00000e+00
AGTR1	GNA13	42	1.00000e+00
GNA13	PTK2B	42	1.00000e+00
PTK2B	LYN	42	1.00000e+00
LYN	BTK	42	1.00000e+00
BTK	ITK	42	1.00000e+00
ITK	PLCG1	42	1.00000e+00
PLCG1	PRKCA	42	1.00000e+00
PRKCA	IKBKB	42	1.00000e+00
BTK	BMX	43	1.00000e+00
BMX	PTK2	43	1.00000e+00
PTK2	FYN	43	1.00000e+00
FYN	CTNND1	43	1.00000e+00
CTNND1	CDH1	43	1.00000e+00
CDH1	IGF1R	43	1.00000e+00
IGF1R	CSK	43	1.00000e+00
CSK	LCK	43	1.00000e+00
LCK	MAPK3	43	1.00000e+00
PTK2	BCAR1	44	1.00000e+00
BCAR1	CRK	44	1.00000e+00
CRK	CBL	44	1.00000e+00
CBL	CFLAR	44	1.00000e+00
CFLAR	NFKB1	44	1.00000e+00
CRK	ARHGAP32	45	1.00000e+00
ARHGAP32	RHOA	45	1.00000e+00
RHOA	PLCG1	45	1.00000e+00
FOXO3	CBLB	46	1.00000e+00
CBLB	LCK	46	1.00000e+00
CBLB	FYN	47	1.00000e+00
CDH1	CTNNA1	48	1.00000e+00
CTNNA1	YAP1	48	1.00000e+00
YAP1	Apoptosis	48	1.00000e+00
YAP1	Proliferation	49	1.00000e+00
LCK	CBL	50	1.00000e+00
NFKB1	MAP3K8	51	1.00000e+00
MAP3K8	MAP2K2	51	1.00000e+00
MAP2K2	MAPK3	51	1.00000e+00
MAPK3	ADAM17	52	1.00000e+00
ADAM17	NOTCH1	52	1.00000e+00
NOTCH1	LEF1	52	1.00000e+00
LEF1	Apoptosis	52	1.00000e+00
LEF1	Proliferation	53	1.00000e+00
FOS	MYC	54	1.00000e+00
LEF1	MITF	54	1.00000e+00
MITF	FOS	54	1.00000e+00
MYC	Proliferation	54	1.00000e+00
LEF1	BIRC5	55	1.00000e+00
BIRC5	AURKB	55	1.00000e+00
AURKB	INCENP	55	1.00000e+00
INCENP	PLK1	55	1.00000e+00
PLK1	MYC	55	1.00000e+00
PLK1	FOXM1	56	1.00000e+00
FOXM1	MYC	56	1.00000e+00
MYC	CDKN2B	57	1.00000e+00
CDKN2B	Proliferation	57	1.00000e+00
MAPK14	ELK1	58	1.00000e+00
MYC	GADD45A	58	1.00000e+00
GADD45A	MAPK14	58	1.00000e+00
ELK1	Proliferation	58	1.00000e+00
MAPK14	NFE2L2	59	1.00000e+00
MAPK14	FGFR1	60	1.00000e+00
FGFR1	PDK1	60	1.00000e+00
PDK1	PRKCG	60	1.00000e+00
PRKCG	KEAP1	60	1.00000e+00
KEAP1	NFE2L2	60	1.00000e+00
AKT2	HSPB1	61	1.00000e+00
ELAVL1	PTGS2	61	1.00000e+00
PDK1	AKT2	61	1.00000e+00
HSPB1	PRKCD	61	1.00000e+00
PRKCD	ELAVL1	61	1.00000e+00
PTGS2	KEAP1	61	1.00000e+00
HSPB1	NFKBIA	62	1.00000e+00
NFKBIA	RELA	62	1.00000e+00
RELA	PTGS2	63	1.00000e+00
RELA	PPARD	64	1.00000e+00
PPARD	NR1H2	64	1.00000e+00
NR1H2	PPARG	64	1.00000e+00
PPARG	PTGS2	64	1.00000e+00
HIPK2	NLK	65	1.00000e+00
RELA	BIRC2	65	1.00000e+00
BIRC2	RIPK1	65	1.00000e+00
RIPK1	MAP3K7	65	1.00000e+00
MAP3K7	HIPK2	65	1.00000e+00
NLK	MYB	65	1.00000e+00
MYB	CCNA1	65	1.00000e+00
CCNA1	Proliferation	65	1.00000e+00
BIRC2	CASP2	66	1.00000e+00
CASP2	RIPK1	66	1.00000e+00
RIPK1	DAB2IP	67	1.00000e+00
DAB2IP	STAT3	67	1.00000e+00
STAT3	Proliferation	67	1.00000e+00
STAT3	HSP90AB1	68	1.00000e+00
HSP90AB1	KEAP1	68	1.00000e+00
FOS	PTGS2	69	1.00000e+00
STAT3	FOS	69	1.00000e+00
KEAP1	GABPA	70	1.00000e+00
PPARG	NR2F2	70	1.00000e+00
GABPA	TXN	70	1.00000e+00
TXN	NR3C1	70	1.00000e+00
NR3C1	PPARG	70	1.00000e+00
NR2F2	POU5F1	70	1.00000e+00
POU5F1	CDX2	70	1.00000e+00
CDX2	KLF4	70	1.00000e+00
KLF4	RARA	70	1.00000e+00
RARA	CCNA1	70	1.00000e+00
NR3C1	ATF2	71	1.00000e+00
ATF2	INS	71	1.00000e+00
INS	PPARG	71	1.00000e+00
ATF2	IFNB1	72	1.00000e+00
IFNB1	JAK1	72	1.00000e+00
JAK1	SOCS3	72	1.00000e+00
SOCS3	MAPK8IP1	72	1.00000e+00
MAPK8IP1	MAPK9	72	1.00000e+00
MAPK9	ELK1	72	1.00000e+00
JAK1	JAK3	73	1.00000e+00
JAK3	SOCS3	73	1.00000e+00
JAK1	IL4R	74	1.00000e+00
IL4R	JAK3	74	1.00000e+00
MAPK9	RXRA	75	1.00000e+00
RXRA	RARA	75	1.00000e+00
RXRA	NR2F2	76	1.00000e+00
KLF4	NANOG	77	1.00000e+00
NANOG	GATA4	77	1.00000e+00
GATA4	IL5	77	1.00000e+00
IL5	IL5RA	77	1.00000e+00
IL5RA	STAT5A	77	1.00000e+00
STAT5A	Proliferation	77	1.00000e+00
NANOG	CDC25A	78	1.00000e+00
CDC25A	RAF1	78	1.00000e+00
RAF1	STK3	78	1.00000e+00
STK3	NEK2	78	1.00000e+00
NEK2	PPP1CC	78	1.00000e+00
PPP1CC	CAMK2A	78	1.00000e+00
CAMK2A	NCOR2	78	1.00000e+00
NCOR2	HDAC3	78	1.00000e+00
HDAC3	NFE2L2	78	1.00000e+00
PPARG	RXRB	79	1.00000e+00
HDAC3	SMAD7	79	1.00000e+00
SMAD7	SMURF2	79	1.00000e+00
SMURF2	SKIL	79	1.00000e+00
SKIL	SMAD3	79	1.00000e+00
SMAD3	GLI2	79	1.00000e+00
GLI2	PTCH1	79	1.00000e+00
PTCH1	SMO	79	1.00000e+00
SMO	SRC	79	1.00000e+00
SRC	PPARG	79	1.00000e+00
RXRB	RARA	79	1.00000e+00
GLI2	GLI1	80	1.00000e+00
GLI1	PTCH1	80	1.00000e+00
GLI1	HHIP	81	1.00000e+00
HHIP	DHH	81	1.00000e+00
DHH	PTCH1	81	1.00000e+00
SMO	ARRB1	82	1.00000e+00
ARRB1	SRC	82	1.00000e+00
HIF1A	TGFB3	83	1.00000e+00
ARRB1	MDM2	83	1.00000e+00
MDM2	HIF1A	83	1.00000e+00
TGFB3	TGFBR2	83	1.00000e+00
TGFBR2	MAP3K7	83	1.00000e+00
ELAVL1	SIRT1	84	1.00000e+00
MYB	SP3	84	1.00000e+00
SP3	F2	84	1.00000e+00
F2	F2R	84	1.00000e+00
F2R	GNAI1	84	1.00000e+00
GNAI1	MMP2	84	1.00000e+00
MMP2	TGFB1	84	1.00000e+00
TGFB1	PPP2R2A	84	1.00000e+00
PPP2R2A	PPP2CA	84	1.00000e+00
PPP2CA	PRKCD	84	1.00000e+00
SIRT1	NFE2L2	84	1.00000e+00
SIRT1	NCOR1	85	1.00000e+00
NCOR1	PPARG	85	1.00000e+00
NCOR1	BCL6	86	1.00000e+00
BCL6	TP53	86	1.00000e+00
TP53	Apoptosis	86	1.00000e+00
BCL6	IRF4	87	1.00000e+00
IRF4	IRF5	87	1.00000e+00
IRF5	IL12B	87	1.00000e+00
IL12B	IL23R	87	1.00000e+00
IL23R	TYK2	87	1.00000e+00
TYK2	STAT5A	87	1.00000e+00
TYK2	STAT2	88	1.00000e+00
STAT2	IRF1	88	1.00000e+00
IRF1	DDX58	88	1.00000e+00
DDX58	TBK1	88	1.00000e+00
TBK1	REL	88	1.00000e+00
REL	EPHB2	88	1.00000e+00
EPHB2	SRC	88	1.00000e+00
SRC	PDPK1	89	1.00000e+00
PDPK1	RPS6KB1	89	1.00000e+00
RPS6KB1	SREBF1	89	1.00000e+00
SREBF1	NR0B2	89	1.00000e+00
NR0B2	RARA	89	1.00000e+00
MITF	KIT	90	1.00000e+00
RPS6KB1	RICTOR	90	1.00000e+00
RICTOR	SGK1	90	1.00000e+00
SGK1	MAP3K3	90	1.00000e+00
MAP3K3	MAP2K5	90	1.00000e+00
MAP2K5	MAPK7	90	1.00000e+00
MAPK7	RPS6KA1	90	1.00000e+00
RPS6KA1	MITF	90	1.00000e+00
KIT	STAT5A	90	1.00000e+00
MAPK7	MEF2D	91	1.00000e+00
MEF2D	ATF3	91	1.00000e+00
ATF3	TP53	91	1.00000e+00
TP53	Proliferation	92	1.00000e+00
TP53	PPM1D	93	1.00000e+00
PPM1D	MAPK12	93	1.00000e+00
MAPK12	NFE2L2	93	1.00000e+00
TP53	E2F7	94	1.00000e+00
E2F7	SP1	94	1.00000e+00
SP1	PAX6	94	1.00000e+00
PAX6	MAF	94	1.00000e+00
MAF	NFE2L2	94	1.00000e+00
PAX6	SFRP1	95	1.00000e+00
SFRP1	WNT1	95	1.00000e+00
WNT1	PRKACA	95	1.00000e+00
PRKACA	MAP1LC3B	95	1.00000e+00
MAP1LC3B	SQSTM1	95	1.00000e+00
SQSTM1	NTRK1	95	1.00000e+00
NTRK1	MATK	95	1.00000e+00
MATK	KIT	95	1.00000e+00
WNT1	PAX8	96	1.00000e+00
PAX8	WT1	96	1.00000e+00
WT1	Proliferation	96	1.00000e+00
WT1	THBS1	97	1.00000e+00
THBS1	NGF	97	1.00000e+00
NGF	NTRK1	97	1.00000e+00
WT1	UBE2I	98	1.00000e+00
UBE2I	PPARG	98	1.00000e+00
UBE2I	MITF	99	1.00000e+00
PPARD	RXRB	100	1.00000e+00
NR1H2	PPARD	100	1.00000e+00
PPARG	NR1H2	100	1.00000e+00
