#tail	head	KSP index	path cost
MAPK10	DIABLO	21	1.00000e+00
DIABLO	BIRC2	21	1.00000e+00
BIRC2	CASP3	22	1.00000e+00
BIRC2	CASP7	23	1.00000e+00
BIRC2	CASP9	24	1.00000e+00
BIRC2	MAP3K14	25	1.00000e+00
MAP3K14	CHUK	25	1.00000e+00
CHUK	CCND1	25	1.00000e+00
CHUK	CREBBP	26	1.00000e+00
CHUK	NCOA3	27	1.00000e+00
NCOA3	CCND1	27	1.00000e+00
CHUK	IRS1	28	1.00000e+00
IRS1	PIK3CG	28	1.00000e+00
PIK3CG	PDPK1	28	1.00000e+00
PDPK1	CARD11	28	1.00000e+00
IRS1	GRAP	29	1.00000e+00
GRAP	PIK3CG	29	1.00000e+00
PDPK1	PKN1	30	1.00000e+00
PKN1	MAP3K20	30	1.00000e+00
MAP3K20	MAP2K3	30	1.00000e+00
MAP2K3	MAPK14	31	1.00000e+00
MAPK14	CASP3	31	1.00000e+00
MAP2K3	MAPK13	32	1.00000e+00
MAPK13	PRKD1	32	1.00000e+00
PRKD1	CDH1	32	1.00000e+00
MAP2K3	MAPK11	33	1.00000e+00
MAPK11	TAB1	33	1.00000e+00
TAB1	MAP3K7	33	1.00000e+00
MAP3K7	MAP2K6	33	1.00000e+00
MAP2K6	CRK	33	1.00000e+00
MAP2K6	MAPK14	34	1.00000e+00
MAPK14	CASP8	35	1.00000e+00
MAPK14	CCND1	36	1.00000e+00
MAPK14	CDC25A	37	1.00000e+00
CDC25A	CDK1	37	1.00000e+00
CDC25A	CDK2	38	1.00000e+00
CDC25A	CDK4	39	1.00000e+00
MAPK14	CDC25B	40	1.00000e+00
CDC25B	CDK1	40	1.00000e+00
MAPK14	CCND2	41	1.00000e+00
CCND2	CDK4	41	1.00000e+00
CCND2	CDK6	42	1.00000e+00
MAPK14	CDKN1A	43	1.00000e+00
MAPK14	CDT1	44	1.00000e+00
MAPK14	CFLAR	45	1.00000e+00
MAPK14	DDB2	46	1.00000e+00
DDB2	CDKN1A	46	1.00000e+00
MAPK14	DYRK1B	47	1.00000e+00
MAPK14	ELAVL1	48	1.00000e+00
ELAVL1	CCND1	48	1.00000e+00
MAPK14	DUSP1	49	1.00000e+00
DUSP1	MAPK9	49	1.00000e+00
MAPK9	CDC25C	49	1.00000e+00
MAPK9	CTNNB1	50	1.00000e+00
MAP3K11	PIN1	51	1.00000e+00
MAPK9	MAPK8IP3	51	1.00000e+00
MAPK8IP3	MAP3K11	51	1.00000e+00
PIN1	CTNNB1	51	1.00000e+00
PIN1	FBXO5	52	1.00000e+00
FBXO5	CDH1	52	1.00000e+00
PIN1	TP73	53	1.00000e+00
TP73	CASP6	53	1.00000e+00
CASP6	CASP3	53	1.00000e+00
CASP6	CASP8	54	1.00000e+00
CASP6	NUMA1	55	1.00000e+00
NUMA1	TUBB	55	1.00000e+00
TUBB	SMAD3	55	1.00000e+00
SMAD3	CREBBP	55	1.00000e+00
SMAD3	GNRHR	56	1.00000e+00
GNRHR	CTNNB1	56	1.00000e+00
SMAD3	RUNX2	57	1.00000e+00
RUNX2	CREBBP	57	1.00000e+00
RUNX2	BMP2	58	1.00000e+00
BMP2	SMAD1	58	1.00000e+00
SMAD1	DVL1	58	1.00000e+00
DVL1	CTNNB1	58	1.00000e+00
TP73	FAS	59	1.00000e+00
FAS	CASP8	59	1.00000e+00
FAS	CASP8AP2	60	1.00000e+00
CASP8AP2	CASP8	60	1.00000e+00
FAS	MAP3K5	61	1.00000e+00
MAP3K5	CDKN1A	61	1.00000e+00
FAS	DAXX	62	1.00000e+00
DAXX	MAP3K5	62	1.00000e+00
TP73	TP53INP1	63	1.00000e+00
TP53INP1	GABARAP	63	1.00000e+00
GABARAP	DVL2	63	1.00000e+00
DVL2	PARD6A	63	1.00000e+00
PARD6A	SMURF1	63	1.00000e+00
SMURF1	DAB2IP	63	1.00000e+00
DAB2IP	MAP3K5	63	1.00000e+00
MAP3K5	DAXX	64	1.00000e+00
DAXX	FAS	64	1.00000e+00
SMURF1	RUNX2	66	1.00000e+00
DVL1	SMAD3	68	1.00000e+00
SMURF1	SMAD1	70	1.00000e+00
SMAD1	RUNX2	74	1.00000e+00
SMURF1	SMAD3	75	1.00000e+00
SMURF1	SMAD6	79	1.00000e+00
SMAD6	SMAD1	79	1.00000e+00
SMAD6	ACVR1	80	1.00000e+00
ACVR1	SMAD1	80	1.00000e+00
SMAD6	BMPR1B	85	1.00000e+00
BMPR1B	SMAD1	85	1.00000e+00
SMAD6	SMAD3	94	1.00000e+00
SMURF1	SMAD7	98	1.00000e+00
SMAD7	PPP1CA	98	1.00000e+00
PPP1CA	CAMK2A	98	1.00000e+00
PPP1CA	CASP9	99	1.00000e+00
PPP1CA	CDC25C	100	1.00000e+00
PPP1CA	CCND3	101	1.00000e+00
CCND3	CCNE1	101	1.00000e+00
CCNE1	CDK2	101	1.00000e+00
CCND3	CDK4	102	1.00000e+00
CCND3	CDK6	103	1.00000e+00
PPP1CA	PFN1	104	1.00000e+00
PFN1	CDH4	104	1.00000e+00
PPP1CA	ACVRL1	105	1.00000e+00
ACVRL1	SMAD1	105	1.00000e+00
PPP1CA	TRIM28	110	1.00000e+00
TRIM28	CDKN1A	110	1.00000e+00
SMAD7	PPP1R15A	111	1.00000e+00
PPP1R15A	PPP1CC	111	1.00000e+00
PPP1CC	CAMK2A	111	1.00000e+00
PPP1CC	CDC25C	112	1.00000e+00
PPP1CC	CDK9	113	1.00000e+00
PPP1CC	CREB1	114	1.00000e+00
CREB1	CREBBP	114	1.00000e+00
CREB1	CRTC2	115	1.00000e+00
CREB1	CTNNB1	116	1.00000e+00
CREB1	FST	117	1.00000e+00
FST	INHBA	117	1.00000e+00
INHBA	BAMBI	117	1.00000e+00
BAMBI	ACVRL1	117	1.00000e+00
BAMBI	BMPR1B	122	1.00000e+00
CREB1	SMAD3	127	1.00000e+00
CREB1	TAF1	131	1.00000e+00
TAF1	CDKN1B	131	1.00000e+00
SMAD7	SMAD1	132	1.00000e+00
SMAD7	ACVR1	133	1.00000e+00
SMAD7	ACVRL1	138	1.00000e+00
SMAD7	BMPR1B	143	1.00000e+00
SMAD7	SMAD3	152	1.00000e+00
TP53INP1	GABARAPL2	156	1.00000e+00
GABARAPL2	SQSTM1	156	1.00000e+00
SQSTM1	TRAF6	156	1.00000e+00
TRAF6	MAP3K5	156	1.00000e+00
TRAF6	TNFRSF11A	159	1.00000e+00
TNFRSF11A	TRAF2	159	1.00000e+00
TRAF2	BIRC3	159	1.00000e+00
BIRC3	CASP3	159	1.00000e+00
BIRC3	CASP7	160	1.00000e+00
BIRC3	CASP9	161	1.00000e+00
TRAF2	CASP8	162	1.00000e+00
TRAF2	MAP3K5	163	1.00000e+00
TRAF2	DAB2IP	164	1.00000e+00
TRAF2	MTOR	169	1.00000e+00
MTOR	RPS6KA2	169	1.00000e+00
RPS6KA2	CREB1	169	1.00000e+00
MTOR	EIF4EBP2	170	1.00000e+00
EIF4EBP2	EIF4E	170	1.00000e+00
EIF4E	SMAD3	170	1.00000e+00
MTOR	EIF4EBP3	174	1.00000e+00
EIF4EBP3	EIF4E	174	1.00000e+00
BAMBI	DVL2	190	1.00000e+00
MTOR	ULK1	270	1.00000e+00
ULK1	PRKAA1	270	1.00000e+00
PRKAA1	CRTC2	270	1.00000e+00
PRKAA1	CRY1	271	1.00000e+00
CRY1	ARNTL	271	1.00000e+00
ARNTL	CRY2	271	1.00000e+00
PRKAA1	CTBP1	272	1.00000e+00
PRKAA1	HDAC4	273	1.00000e+00
HDAC4	CDKN1A	273	1.00000e+00
HDAC4	RUNX2	274	1.00000e+00
PRKAA1	KPNA2	278	1.00000e+00
KPNA2	CHEK2	278	1.00000e+00
PRKAA1	HDAC5	279	1.00000e+00
HDAC5	RUNX2	279	1.00000e+00
KPNA2	IRF1	283	1.00000e+00
IRF1	CASP8	283	1.00000e+00
IRF1	PCNA	284	1.00000e+00
PCNA	CDT1	284	1.00000e+00
ULK1	PRKAA2	285	1.00000e+00
PRKAA2	CRTC2	285	1.00000e+00
ULK1	RB1CC1	286	1.00000e+00
RB1CC1	ATG16L1	286	1.00000e+00
ATG16L1	CLTC	286	1.00000e+00
ULK1	GABARAP	287	1.00000e+00
RB1CC1	ULK2	380	1.00000e+00
ULK2	PRKAA2	380	1.00000e+00
MTOR	ULK2	381	1.00000e+00
PRKAA2	ULK1	382	1.00000e+00
ULK2	RB1CC1	491	1.00000e+00
ULK2	PRKAB1	492	1.00000e+00
PRKAB1	ULK1	492	1.00000e+00
