#tail	head	KSP index	path cost
CSNK1A1	FOXO1	22	1.00000e+00
FYN	CDK5	23	1.00000e+00
CDK5	MAP2K1	23	1.00000e+00
MAP2K1	GSK3B	23	1.00000e+00
GSK3B	CCNE1	23	1.00000e+00
CCNE1	CDK2	23	1.00000e+00
FYN	CAV1	24	1.00000e+00
CAV1	PDGFRB	24	1.00000e+00
PDGFRB	NCK1	24	1.00000e+00
NCK1	PAK1	24	1.00000e+00
PAK1	CDC42	24	1.00000e+00
CDC42	GSK3B	24	1.00000e+00
CAV1	PDGFRA	25	1.00000e+00
PDGFRA	PLCG1	25	1.00000e+00
PLCG1	PRKCA	25	1.00000e+00
PRKCA	DVL2	25	1.00000e+00
DVL2	AXIN1	25	1.00000e+00
ETV4	AGTR1	26	1.00000e+00
AKT2	FOXO3	26	1.00000e+00
FOXO1	DAPK1	26	1.00000e+00
DAPK1	CDKN2A	26	1.00000e+00
FOXO3	Apoptosis	26	1.00000e+00
E2F1	AXIN2	27	1.00000e+00
IKBKB	FOXO3	27	1.00000e+00
GSK3B	CEBPB	27	1.00000e+00
AXIN2	GSK3B	27	1.00000e+00
CEBPB	IL1B	27	1.00000e+00
IL1B	IL1RAP	27	1.00000e+00
IL1RAP	IL1R1	27	1.00000e+00
IL1R1	IRAK1	27	1.00000e+00
IRAK1	IKBKB	27	1.00000e+00
CEBPB	FASLG	28	1.00000e+00
FASLG	FAS	28	1.00000e+00
FAS	FADD	28	1.00000e+00
FADD	MYD88	28	1.00000e+00
MYD88	IRAK1	28	1.00000e+00
MYD88	IL1R1	29	1.00000e+00
CHUK	CYLD	30	1.00000e+00
IRAK1	CHUK	30	1.00000e+00
CYLD	IKBKG	30	1.00000e+00
IKBKG	IKBKB	30	1.00000e+00
CYLD	BCL3	31	1.00000e+00
BCL3	NFKB1	31	1.00000e+00
NFKB1	Apoptosis	31	1.00000e+00
BCL3	HDAC1	32	1.00000e+00
HDAC1	NFE2L2	32	1.00000e+00
NFE2L2	NQO1	32	1.00000e+00
NQO1	Proliferation	32	1.00000e+00
HDAC1	RELA	33	1.00000e+00
RELA	Apoptosis	33	1.00000e+00
HDAC1	MYOD1	34	1.00000e+00
MYOD1	SMARCA4	34	1.00000e+00
SMARCA4	HIC1	34	1.00000e+00
HIC1	EPHA2	34	1.00000e+00
EPHA2	SHC1	34	1.00000e+00
SHC1	FOXO3	34	1.00000e+00
HDAC1	FLI1	35	1.00000e+00
FLI1	ERG	35	1.00000e+00
ERG	FGF2	35	1.00000e+00
FGF2	FGFR2	35	1.00000e+00
FGFR2	GRAP	35	1.00000e+00
GRAP	SOS1	35	1.00000e+00
SOS1	KRAS	35	1.00000e+00
KRAS	MAP3K1	35	1.00000e+00
MAP3K1	IKBKB	35	1.00000e+00
SOS1	HRAS	36	1.00000e+00
HRAS	BRAF	36	1.00000e+00
BRAF	MAP4K1	36	1.00000e+00
MAP4K1	MAP3K1	36	1.00000e+00
HRAS	ARAF	37	1.00000e+00
ARAF	MAPK1	37	1.00000e+00
MAPK1	Apoptosis	37	1.00000e+00
MAP2K1	MAPK1	38	1.00000e+00
ARAF	MAP2K1	38	1.00000e+00
MAPK1	CSNK2A1	39	1.00000e+00
CSNK2A1	KEAP1	39	1.00000e+00
KEAP1	IKBKB	39	1.00000e+00
MAPK1	CAPN2	40	1.00000e+00
CAPN2	GSK3A	40	1.00000e+00
GSK3A	MAF	40	1.00000e+00
MAF	ETS1	40	1.00000e+00
MAPK1	BRAF	41	1.00000e+00
FOXO3	CBLB	42	1.00000e+00
CBLB	LCK	42	1.00000e+00
LCK	MAPK3	42	1.00000e+00
MAPK3	Apoptosis	42	1.00000e+00
ETS1	CSNK2A1	43	1.00000e+00
CSNK2A1	LEF1	43	1.00000e+00
MAPK3	ETS1	43	1.00000e+00
LEF1	Apoptosis	43	1.00000e+00
MAPK3	CAPN2	44	1.00000e+00
CDK5	DAB1	45	1.00000e+00
CAPN2	CDK5R1	45	1.00000e+00
CDK5R1	CDK5	45	1.00000e+00
DAB1	NOTCH1	45	1.00000e+00
NOTCH1	LEF1	45	1.00000e+00
CREM	DUSP1	46	1.00000e+00
E2F3	AURKA	46	1.00000e+00
NOTCH1	HIF1A	46	1.00000e+00
AURKA	HDAC6	46	1.00000e+00
HDAC6	ELAVL1	46	1.00000e+00
ELAVL1	FOS	46	1.00000e+00
DUSP1	MAPK8	46	1.00000e+00
MAPK8	JUND	46	1.00000e+00
JUND	MYB	46	1.00000e+00
MYB	COL1A1	46	1.00000e+00
COL1A1	ITGB1	46	1.00000e+00
ITGB1	ILK	46	1.00000e+00
ILK	GSK3A	46	1.00000e+00
SHC1	PTK2	47	1.00000e+00
COL1A1	DDR1	47	1.00000e+00
DDR1	SHC1	47	1.00000e+00
PTK2	ITGB1	47	1.00000e+00
CSNK2A1	ATF1	48	1.00000e+00
ATF1	IL10	48	1.00000e+00
IL10	NFKB1	48	1.00000e+00
ATF1	CCNA1	49	1.00000e+00
CCNA1	Proliferation	49	1.00000e+00
AKT2	MAP3K5	50	1.00000e+00
NFKB1	EGR1	50	1.00000e+00
MAP3K5	MAP2K4	50	1.00000e+00
MAP2K4	MAPK10	50	1.00000e+00
MAPK10	ELK1	50	1.00000e+00
ELK1	Proliferation	50	1.00000e+00
