#tail	head	KSP index	path cost
IFNAR1	TYK2	36	1.00000e+00
MAPK1	ARHGEF2	37	1.00000e+00
MAPK1	BAD	38	1.00000e+00
MAPK1	BCL2	39	1.00000e+00
MAPK1	BCL2L11	40	1.00000e+00
MAPK1	BCL6	41	1.00000e+00
MAPK1	BMF	42	1.00000e+00
MAPK1	BRAF	43	1.00000e+00
MAPK1	ARRB1	44	1.00000e+00
ARRB1	DVL2	44	1.00000e+00
DVL2	AXIN1	44	1.00000e+00
DVL2	LRP6	45	1.00000e+00
DVL2	PARD6A	46	1.00000e+00
PARD6A	SMURF1	46	1.00000e+00
SMURF1	BMPR1A	46	1.00000e+00
SMURF1	BMPR2	47	1.00000e+00
SMURF1	DAB2IP	48	1.00000e+00
DAB2IP	AR	48	1.00000e+00
DAB2IP	MAP3K5	49	1.00000e+00
MAP3K5	MAPK14	49	1.00000e+00
MAPK14	BAX	49	1.00000e+00
MAP3K5	MAP2K3	50	1.00000e+00
MAP2K3	MAPK14	50	1.00000e+00
MAP2K3	MAPK13	51	1.00000e+00
MAPK13	PRKD1	51	1.00000e+00
PRKD1	BAD	51	1.00000e+00
MAP2K3	MAPK11	52	1.00000e+00
MAPK11	TAB1	52	1.00000e+00
TAB1	MAP3K7	52	1.00000e+00
MAP3K7	MAPK14	53	1.00000e+00
MAP3K7	MAP3K4	54	1.00000e+00
MAP3K4	MAPK14	54	1.00000e+00
MAP3K7	MAP2K7	55	1.00000e+00
MAP2K7	MAPK9	55	1.00000e+00
MAPK9	BCL2L11	55	1.00000e+00
MAP2K7	IRS1	56	1.00000e+00
IRS1	NCK1	56	1.00000e+00
NCK1	WAS	56	1.00000e+00
WAS	ACTR2	56	1.00000e+00
ACTR2	ACVR1B	56	1.00000e+00
MAPK9	JUNB	57	1.00000e+00
JUNB	BCL2	57	1.00000e+00
MAPK9	H2AFX	58	1.00000e+00
H2AFX	MCPH1	58	1.00000e+00
MCPH1	BRCA2	58	1.00000e+00
MAPK9	BAZ1B	59	1.00000e+00
BAZ1B	H2AFX	59	1.00000e+00
H2AFX	MDC1	60	1.00000e+00
MDC1	ATM	60	1.00000e+00
MDC1	NBN	61	1.00000e+00
NBN	ATM	61	1.00000e+00
MDC1	RNF8	62	1.00000e+00
RNF8	UBE2N	62	1.00000e+00
UBE2N	TRAF2	62	1.00000e+00
TRAF2	MTOR	62	1.00000e+00
MTOR	AKT1	62	1.00000e+00
TRAF2	BIRC3	63	1.00000e+00
BIRC3	RIPK2	63	1.00000e+00
RIPK2	MAPK14	63	1.00000e+00
MAPK14	BCL2	64	1.00000e+00
MAPK14	DDIT3	65	1.00000e+00
DDIT3	BCL2	65	1.00000e+00
DDIT3	BCL2L11	66	1.00000e+00
MAPK14	ELAVL1	67	1.00000e+00
ELAVL1	BRCA1	67	1.00000e+00
ELAVL1	TRIB3	68	1.00000e+00
TRIB3	AKT1	68	1.00000e+00
ELAVL1	IL13	69	1.00000e+00
IL13	IL4R	69	1.00000e+00
IL4R	IRS1	69	1.00000e+00
IL13	IL13RA1	70	1.00000e+00
IL13RA1	IL4R	70	1.00000e+00
IL13RA1	STAT6	71	1.00000e+00
STAT6	IL4R	71	1.00000e+00
MAPK14	JUNB	72	1.00000e+00
JUNB	BCL2L1	73	1.00000e+00
MAPK14	MAPKAPK2	74	1.00000e+00
MAPKAPK2	AGO2	74	1.00000e+00
MAPKAPK2	BAG2	75	1.00000e+00
BAG2	BCL2	75	1.00000e+00
MAPKAPK2	CREB1	76	1.00000e+00
CREB1	BCL2	76	1.00000e+00
CREB1	FST	77	1.00000e+00
FST	INHBA	77	1.00000e+00
INHBA	ACVR1B	77	1.00000e+00
INHBA	ACVR2A	78	1.00000e+00
INHBA	ACVR2B	79	1.00000e+00
INHBA	BAMBI	80	1.00000e+00
BAMBI	BMPR1A	80	1.00000e+00
CREB1	TAF1	81	1.00000e+00
TAF1	BCL2L11	81	1.00000e+00
MAPKAPK2	ELAVL1	82	1.00000e+00
MAPKAPK2	HSPB1	87	1.00000e+00
HSPB1	AKT1	87	1.00000e+00
HSPB1	AR	88	1.00000e+00
HSPB1	SP1	89	1.00000e+00
SP1	ADAM17	89	1.00000e+00
SP1	BBC3	90	1.00000e+00
BBC3	BAK1	90	1.00000e+00
BBC3	BAX	91	1.00000e+00
BBC3	BCL2	92	1.00000e+00
BBC3	BCL2L1	93	1.00000e+00
BBC3	BCL2L2	94	1.00000e+00
BCL2L2	BAK1	94	1.00000e+00
BCL2L2	BAX	95	1.00000e+00
BCL2L2	BIK	96	1.00000e+00
BIK	BCL2L1	96	1.00000e+00
SP1	BIRC5	97	1.00000e+00
SP1	BNIP3L	98	1.00000e+00
SP1	IER3	99	1.00000e+00
IER3	PPP2R5C	99	1.00000e+00
PPP2R5C	AKT1	99	1.00000e+00
PPP2R5C	ATF1	100	1.00000e+00
ATF1	ATM	100	1.00000e+00
ATF1	SH3RF1	101	1.00000e+00
SH3RF1	MAP3K11	101	1.00000e+00
MAP3K11	PIN1	101	1.00000e+00
PIN1	BCL6	101	1.00000e+00
PIN1	TP73	102	1.00000e+00
TP73	BBC3	102	1.00000e+00
TP73	TP53INP1	109	1.00000e+00
TP53INP1	GABARAPL2	109	1.00000e+00
GABARAPL2	SQSTM1	109	1.00000e+00
SQSTM1	TRAF6	109	1.00000e+00
TRAF6	AKT1	109	1.00000e+00
TRAF6	AKT3	110	1.00000e+00
TP53INP1	MAP1LC3A	111	1.00000e+00
MAP1LC3A	SQSTM1	111	1.00000e+00
TP73	UVRAG	113	1.00000e+00
UVRAG	PIK3C3	113	1.00000e+00
UVRAG	PIK3R4	114	1.00000e+00
UVRAG	SH3GLB1	115	1.00000e+00
SH3GLB1	BAK1	115	1.00000e+00
SH3GLB1	BAX	116	1.00000e+00
SH3GLB1	PIK3C3	117	1.00000e+00
PPP2R5C	BAD	118	1.00000e+00
PPP2R5C	BCL2	119	1.00000e+00
PPP2R5C	CFL1	120	1.00000e+00
CFL1	ACTC1	120	1.00000e+00
PPP2R5C	CREB1	121	1.00000e+00
PPP2R5C	CAMK1	122	1.00000e+00
CAMK1	CREB1	122	1.00000e+00
CAMK1	HDAC5	128	1.00000e+00
HDAC5	RUNX2	128	1.00000e+00
RUNX2	BMP2	128	1.00000e+00
BMP2	ACTR2	128	1.00000e+00
BMP2	ACVR2B	129	1.00000e+00
BMP2	BMPR2	130	1.00000e+00
CAMK1	NUMB	131	1.00000e+00
NUMB	ITCH	131	1.00000e+00
ITCH	SMAD7	131	1.00000e+00
SMAD7	BMPR1A	131	1.00000e+00
SMAD7	PPP1R15A	132	1.00000e+00
PPP1R15A	PPP1CC	132	1.00000e+00
PPP1CC	AKT1	132	1.00000e+00
PPP1CC	AXIN1	133	1.00000e+00
PPP1CC	BCL2	134	1.00000e+00
PPP1CC	CFL1	135	1.00000e+00
PPP1CC	CREB1	136	1.00000e+00
ITCH	TP73	142	1.00000e+00
ITCH	TNFAIP3	143	1.00000e+00
TNFAIP3	TRAF6	143	1.00000e+00
PPP2R5C	CAMK4	160	1.00000e+00
CAMK4	CREB1	160	1.00000e+00
CAMK4	HDAC4	166	1.00000e+00
HDAC4	RUNX2	166	1.00000e+00
CAMK4	HDAC5	169	1.00000e+00
SP1	PROS1	177	1.00000e+00
PROS1	AXL	177	1.00000e+00
SP1	HDAC4	178	1.00000e+00
SP1	LAT	181	1.00000e+00
LAT	VAV1	181	1.00000e+00
VAV1	PRKCQ	181	1.00000e+00
PRKCQ	RASGRP3	181	1.00000e+00
RASGRP3	AKT1	181	1.00000e+00
PRKCQ	IRS1	182	1.00000e+00
MAPKAPK2	HSPB2	183	1.00000e+00
HSPB2	AKT1	183	1.00000e+00
HSPB2	AKT3	184	1.00000e+00
MAPKAPK2	PIAS1	185	1.00000e+00
PIAS1	RPA2	185	1.00000e+00
RPA2	ATRIP	185	1.00000e+00
ATRIP	BRCA1	185	1.00000e+00
ATRIP	TOPBP1	186	1.00000e+00
TOPBP1	ATR	186	1.00000e+00
RPA2	MRE11	187	1.00000e+00
MRE11	ATM	187	1.00000e+00
MRE11	NBN	188	1.00000e+00
RPA2	NBN	189	1.00000e+00
MAPKAPK2	YWHAZ	190	1.00000e+00
YWHAZ	PRKCZ	190	1.00000e+00
PRKCZ	AKT1	190	1.00000e+00
PRKCZ	AKT3	191	1.00000e+00
PRKCZ	BAX	192	1.00000e+00
PRKCZ	PEBP1	193	1.00000e+00
PEBP1	BRAF	193	1.00000e+00
RELA	NR3C1	194	1.00000e+00
PRKCZ	RELA	194	1.00000e+00
NR3C1	AR	194	1.00000e+00
ARHGAP32	CDC42	195	1.00000e+00
CDC42	MAP3K11	195	1.00000e+00
MAP4K1	MAP3K11	212	1.00000e+00
INSR	PTPN1	229	1.00000e+00
PTPN1	AKT1	229	1.00000e+00
PTPN1	BCR	230	1.00000e+00
PTPN1	CAV1	231	1.00000e+00
CAV1	LRP6	231	1.00000e+00
PTPN1	DOK1	232	1.00000e+00
DOK1	RASGRP3	232	1.00000e+00
PTPN1	LAT	233	1.00000e+00
PTPN1	IRS1	234	1.00000e+00
INSR	PTPN6	236	1.00000e+00
PTPN6	LYN	236	1.00000e+00
LYN	BTK	236	1.00000e+00
INSR	DOK1	237	1.00000e+00
INSR	IRS1	238	1.00000e+00
PTPN6	CTNND1	239	1.00000e+00
CTNND1	VAV2	239	1.00000e+00
VAV2	CDC42	239	1.00000e+00
PTPN6	IL4R	256	1.00000e+00
LYN	PPP1R15A	257	1.00000e+00
LYN	DOK1	258	1.00000e+00
LYN	VAV1	268	1.00000e+00
PTPN6	STAT6	270	1.00000e+00
PTPN6	ZAP70	271	1.00000e+00
ZAP70	GAB2	271	1.00000e+00
GAB2	AKT1	271	1.00000e+00
GAB2	ARHGAP32	272	1.00000e+00
ZAP70	LAT	306	1.00000e+00
ZAP70	VAV2	308	1.00000e+00
EGR1	TOPBP1	325	1.00000e+00
TOPBP1	ATRIP	326	1.00000e+00
RELA	HDAC4	327	1.00000e+00
NR3C1	CAV1	330	1.00000e+00
RELA	SP1	331	1.00000e+00
PRKCZ	SP1	425	1.00000e+00
PRKCZ	PSEN1	426	1.00000e+00
PSEN1	TRAF6	426	1.00000e+00
PRKCZ	IRS1	427	1.00000e+00
