#tail	head	KSP index	path cost
CTNNB1	EP300	21	1.00000e+00
EP300	DDX17	21	1.00000e+00
DDX17	ESR1	21	1.00000e+00
ESR1	FOXO1	21	1.00000e+00
FOXO1	KLF2	22	1.00000e+00
KLF2	CXCR4	22	1.00000e+00
CXCR4	JAK3	22	1.00000e+00
JAK3	JAK1	22	1.00000e+00
JAK1	IRS1	22	1.00000e+00
IRS1	GRB2	22	1.00000e+00
GRB2	MAP4K1	22	1.00000e+00
MAP4K1	MAP3K1	22	1.00000e+00
MAP3K1	CHUK	22	1.00000e+00
CHUK	CYLD	22	1.00000e+00
CYLD	BCL3	22	1.00000e+00
BCL3	HDAC3	22	1.00000e+00
HDAC3	E2F1	22	1.00000e+00
E2F1	ETV4	22	1.00000e+00
ETV4	AGTR1	22	1.00000e+00
AGTR1	GNG12	22	1.00000e+00
GNG12	AKT2	22	1.00000e+00
AKT2	FOXO3	22	1.00000e+00
FOXO3	Apoptosis	22	1.00000e+00
GRB2	CBL	23	1.00000e+00
CBL	CFLAR	23	1.00000e+00
CFLAR	FADD	23	1.00000e+00
FADD	MYD88	23	1.00000e+00
MYD88	IRAK1	23	1.00000e+00
IRAK1	CHUK	23	1.00000e+00
MYD88	IL1R1	24	1.00000e+00
IL1R1	IRAK1	24	1.00000e+00
IL1R1	IL1RAP	25	1.00000e+00
IL1RAP	TOLLIP	25	1.00000e+00
TOLLIP	IRAK1	25	1.00000e+00
IKBKB	FOXO3	26	1.00000e+00
AGTR1	GNAQ	26	1.00000e+00
GNAQ	PLCB1	26	1.00000e+00
PLCB1	GNA11	26	1.00000e+00
GNA11	PLCB2	26	1.00000e+00
PLCB2	MAPK14	26	1.00000e+00
MAPK14	JUN	26	1.00000e+00
JUN	ETS1	26	1.00000e+00
ETS1	CSNK2A1	26	1.00000e+00
CSNK2A1	KEAP1	26	1.00000e+00
KEAP1	IKBKB	26	1.00000e+00
AGTR1	GNA13	27	1.00000e+00
GNA13	PTK2B	27	1.00000e+00
PTK2B	LYN	27	1.00000e+00
LYN	BTK	27	1.00000e+00
BTK	ITK	27	1.00000e+00
ITK	PLCG1	27	1.00000e+00
PLCG1	PRKCA	27	1.00000e+00
PRKCA	IKBKB	27	1.00000e+00
BTK	BMX	28	1.00000e+00
BMX	PTK2	28	1.00000e+00
PTK2	ITGB1	28	1.00000e+00
ITGB1	ILK	28	1.00000e+00
ILK	GSK3A	28	1.00000e+00
GSK3A	JUN	28	1.00000e+00
MAP3K1	IKBKB	29	1.00000e+00
PTK2	BCAR1	29	1.00000e+00
BCAR1	CRK	29	1.00000e+00
CRK	MAP4K1	29	1.00000e+00
CRK	ARHGAP32	30	1.00000e+00
ARHGAP32	RHOA	30	1.00000e+00
RHOA	PLCG1	30	1.00000e+00
PRKCA	GSK3A	31	1.00000e+00
JUN	CREM	32	1.00000e+00
CREM	DUSP1	32	1.00000e+00
DUSP1	MAPK3	32	1.00000e+00
MAPK3	Apoptosis	32	1.00000e+00
MAPK3	FOXO3	33	1.00000e+00
MAPK3	ETS1	34	1.00000e+00
CSNK2A1	HSP90AB1	35	1.00000e+00
HSP90AB1	KEAP1	35	1.00000e+00
CDKN2A	MDM2	36	1.00000e+00
HIF1A	E2F3	36	1.00000e+00
MDM2	HIF1A	36	1.00000e+00
E2F3	AURKA	36	1.00000e+00
AURKA	HDAC6	36	1.00000e+00
HDAC6	HSP90AA1	36	1.00000e+00
HSP90AA1	DAPK1	36	1.00000e+00
DAPK1	MAPK1	36	1.00000e+00
MAPK1	Apoptosis	36	1.00000e+00
CEBPB	HSP90AA1	37	1.00000e+00
HDAC6	ELAVL1	37	1.00000e+00
ELAVL1	MYC	37	1.00000e+00
MYC	CAPN3	37	1.00000e+00
CAPN3	GSK3B	37	1.00000e+00
GSK3B	CEBPB	37	1.00000e+00
FOS	MYC	38	1.00000e+00
ELAVL1	FOS	38	1.00000e+00
DAPK1	DAPK3	39	1.00000e+00
DAPK3	NR3C1	39	1.00000e+00
NR3C1	LCK	39	1.00000e+00
LCK	MAPK1	39	1.00000e+00
MAPK1	NFKB1	40	1.00000e+00
NFKB1	Apoptosis	40	1.00000e+00
MAPK14	NFKBIA	41	1.00000e+00
MAPK1	CEBPA	41	1.00000e+00
CEBPA	FOXA2	41	1.00000e+00
FOXA2	CDH1	41	1.00000e+00
CDH1	IGF1R	41	1.00000e+00
IGF1R	CSK	41	1.00000e+00
CSK	FYN	41	1.00000e+00
FYN	MAPK14	41	1.00000e+00
NFKBIA	NFKB1	41	1.00000e+00
MAPK1	CAPN2	42	1.00000e+00
CAPN2	CDK5R1	42	1.00000e+00
CDK5R1	CDK5	42	1.00000e+00
CDK5	DAB1	42	1.00000e+00
DAB1	NOTCH1	42	1.00000e+00
NOTCH1	LEF1	42	1.00000e+00
LEF1	Apoptosis	42	1.00000e+00
LEF1	CDX1	43	1.00000e+00
CDX1	PPARG	43	1.00000e+00
PPARG	POU2F1	43	1.00000e+00
POU2F1	GADD45A	43	1.00000e+00
GADD45A	MAPK14	43	1.00000e+00
PPARG	NR2F2	44	1.00000e+00
NR2F2	POU5F1	44	1.00000e+00
POU5F1	CDX2	44	1.00000e+00
CDX2	KLF4	44	1.00000e+00
KLF4	CDH1	44	1.00000e+00
CDH1	CTNNA1	45	1.00000e+00
CTNNA1	YAP1	45	1.00000e+00
YAP1	Apoptosis	45	1.00000e+00
YAP1	Proliferation	46	1.00000e+00
FYN	CAV1	47	1.00000e+00
CAV1	PDGFRB	47	1.00000e+00
PDGFRB	NCK1	47	1.00000e+00
NCK1	PAK1	47	1.00000e+00
PAK1	PLK1	47	1.00000e+00
PLK1	CLSPN	47	1.00000e+00
CLSPN	CHEK1	47	1.00000e+00
CHEK1	NFKB1	47	1.00000e+00
CAV1	PDGFRA	48	1.00000e+00
PDGFRA	SRC	48	1.00000e+00
SRC	NFKBIA	48	1.00000e+00
SRC	ARRB1	49	1.00000e+00
ARRB1	NFKBIA	49	1.00000e+00
MAPK14	FGFR1	50	1.00000e+00
NFKB1	EGR1	50	1.00000e+00
EGR1	DUSP4	50	1.00000e+00
DUSP4	MAPK14	50	1.00000e+00
FGFR1	PDK1	50	1.00000e+00
PDK1	AKT2	50	1.00000e+00
MAPK14	ELK1	51	1.00000e+00
ELK1	Proliferation	51	1.00000e+00
PAK1	CDC42	52	1.00000e+00
FGFR1	FRS2	52	1.00000e+00
FRS2	PTPN11	52	1.00000e+00
PTPN11	PDGFRB	52	1.00000e+00
CDC42	PTEN	52	1.00000e+00
PTEN	AKT2	52	1.00000e+00
PTPN11	CSF2RB	53	1.00000e+00
CSF2RB	SHC1	53	1.00000e+00
SHC1	FOXO3	53	1.00000e+00
FOXO3	CDKN2B	54	1.00000e+00
CDKN2B	Proliferation	54	1.00000e+00
MAP3K14	MAP3K1	55	1.00000e+00
MAP3K1	MAP2K6	55	1.00000e+00
FOXO3	PINK1	55	1.00000e+00
PINK1	PRKN	55	1.00000e+00
PRKN	HSPA1A	55	1.00000e+00
HSPA1A	NOD2	55	1.00000e+00
NOD2	MAP3K14	55	1.00000e+00
MAP2K6	NFE2L2	55	1.00000e+00
NFE2L2	NQO1	55	1.00000e+00
NQO1	Proliferation	55	1.00000e+00
FOXO3	CCND2	56	1.00000e+00
CCND2	RB1	56	1.00000e+00
RB1	Proliferation	56	1.00000e+00
FOXO3	BCL6	57	1.00000e+00
BCL6	CCND2	57	1.00000e+00
PLK1	ECT2	58	1.00000e+00
CDC42	MAP3K1	58	1.00000e+00
RB1	E2F2	58	1.00000e+00
E2F2	PLK1	58	1.00000e+00
ECT2	CDC42	58	1.00000e+00
E2F2	MCM10	59	1.00000e+00
MCM10	RECQL4	59	1.00000e+00
RECQL4	APEX1	59	1.00000e+00
APEX1	STAT3	59	1.00000e+00
STAT3	Proliferation	59	1.00000e+00
STAT3	HSPB1	60	1.00000e+00
HSPB1	PRKCD	60	1.00000e+00
PRKCD	PEBP1	60	1.00000e+00
PEBP1	RAF1	60	1.00000e+00
RAF1	MAP4K1	60	1.00000e+00
STAT3	ESR2	61	1.00000e+00
ESR2	RARA	61	1.00000e+00
RARA	CCNA1	61	1.00000e+00
CCNA1	Proliferation	61	1.00000e+00
CEBPA	SOCS3	62	1.00000e+00
RARA	RXRA	62	1.00000e+00
RXRA	SREBF1	62	1.00000e+00
SREBF1	NR0B2	62	1.00000e+00
NR0B2	CEBPA	62	1.00000e+00
SOCS3	MAPK8IP1	62	1.00000e+00
MAPK8IP1	MAPK9	62	1.00000e+00
MAPK9	ELK1	62	1.00000e+00
RARA	NR1I3	63	1.00000e+00
NR1I3	RXRA	63	1.00000e+00
RXRA	NR1H2	64	1.00000e+00
NR1H2	SREBF1	64	1.00000e+00
NR1H2	PPARD	65	1.00000e+00
PPARD	NR1H3	65	1.00000e+00
NR1H3	SREBF1	65	1.00000e+00
CEBPA	LEP	66	1.00000e+00
LEP	LEPR	66	1.00000e+00
LEPR	STAT4	66	1.00000e+00
STAT4	SOCS3	66	1.00000e+00
CEBPA	CSF2RA	67	1.00000e+00
CSF2RA	STAT5A	67	1.00000e+00
STAT5A	Proliferation	67	1.00000e+00
SOCS3	IFNGR1	68	1.00000e+00
IFNGR1	STAT1	68	1.00000e+00
STAT1	CDC7	68	1.00000e+00
CDC7	PSIP1	68	1.00000e+00
PSIP1	HSPB1	68	1.00000e+00
MAP3K1	SMAD2	69	1.00000e+00
SMAD2	SMAD4	69	1.00000e+00
SMAD4	ATF1	69	1.00000e+00
ATF1	CCNA1	69	1.00000e+00
ATF1	MAP1LC3B	70	1.00000e+00
MAP1LC3B	SQSTM1	70	1.00000e+00
SQSTM1	RIPK1	70	1.00000e+00
RIPK1	MAP3K7	70	1.00000e+00
MAP3K7	HIPK2	70	1.00000e+00
HIPK2	NLK	70	1.00000e+00
NLK	MYB	70	1.00000e+00
MYB	CCNA1	70	1.00000e+00
SQSTM1	NTRK1	71	1.00000e+00
NTRK1	MATK	71	1.00000e+00
MATK	KIT	71	1.00000e+00
KIT	STAT5A	71	1.00000e+00
RIPK1	IKBKG	72	1.00000e+00
IKBKG	RELA	72	1.00000e+00
RELA	Apoptosis	72	1.00000e+00
AKT2	MTOR	73	1.00000e+00
RELA	PTEN	73	1.00000e+00
MTOR	Proliferation	73	1.00000e+00
AKT2	AKT1S1	74	1.00000e+00
AKT1S1	MTOR	74	1.00000e+00
MTOR	SGK1	75	1.00000e+00
SGK1	MAP3K3	75	1.00000e+00
MAP3K3	MAP2K5	75	1.00000e+00
MAP2K5	MAPK7	75	1.00000e+00
MAPK7	MEF2A	75	1.00000e+00
MEF2A	MYOD1	75	1.00000e+00
MYOD1	SMARCA4	75	1.00000e+00
SMARCA4	HIC1	75	1.00000e+00
HIC1	SIRT1	75	1.00000e+00
SIRT1	NFE2L2	75	1.00000e+00
MTOR	RPS6KB1	76	1.00000e+00
RPS6KB1	RICTOR	76	1.00000e+00
RICTOR	SGK1	76	1.00000e+00
MTOR	ATG13	77	1.00000e+00
ATG13	RB1CC1	77	1.00000e+00
RB1CC1	TP53	77	1.00000e+00
TP53	Apoptosis	77	1.00000e+00
TP53	Proliferation	78	1.00000e+00
TP53	HIPK2	79	1.00000e+00
TP53	BTG2	80	1.00000e+00
BTG2	NFE2L2	80	1.00000e+00
MYB	GATA3	81	1.00000e+00
GATA3	IL5	81	1.00000e+00
IL5	IL5RA	81	1.00000e+00
IL5RA	STAT5A	81	1.00000e+00
MYB	SP3	82	1.00000e+00
SP3	F2	82	1.00000e+00
F2	F2R	82	1.00000e+00
F2R	GNAI1	82	1.00000e+00
GNAI1	MMP2	82	1.00000e+00
MMP2	TGFB1	82	1.00000e+00
TGFB1	PPP2R2A	82	1.00000e+00
PPP2R2A	PPP2CA	82	1.00000e+00
PPP2CA	CAMK2A	82	1.00000e+00
CAMK2A	NOS1	82	1.00000e+00
NOS1	HDAC2	82	1.00000e+00
HDAC2	NFE2L2	82	1.00000e+00
HDAC2	HIST1H4D	83	1.00000e+00
HIST1H4D	TP53BP1	83	1.00000e+00
TP53BP1	HDAC4	83	1.00000e+00
HDAC4	MEF2A	83	1.00000e+00
SIRT1	SMAD7	84	1.00000e+00
SMAD7	SMURF2	84	1.00000e+00
SMURF2	SKIL	84	1.00000e+00
SKIL	SMAD3	84	1.00000e+00
SMAD3	GATA3	84	1.00000e+00
SMAD3	GLI2	85	1.00000e+00
GLI2	PTCH1	85	1.00000e+00
PTCH1	SMO	85	1.00000e+00
SMO	PRKACA	85	1.00000e+00
PRKACA	HSF1	85	1.00000e+00
HSF1	PRKDC	85	1.00000e+00
PRKDC	CHEK2	85	1.00000e+00
CHEK2	KIT	85	1.00000e+00
GLI2	GLI1	86	1.00000e+00
GLI1	PTCH1	86	1.00000e+00
GLI1	HHIP	87	1.00000e+00
HHIP	DHH	87	1.00000e+00
DHH	PTCH1	87	1.00000e+00
GNG12	PRKACA	88	1.00000e+00
SMO	GNG12	88	1.00000e+00
NOD2	RIPK2	89	1.00000e+00
HSF1	HSPA1A	89	1.00000e+00
RIPK2	TRAF3	89	1.00000e+00
TRAF3	TBK1	89	1.00000e+00
TBK1	STAT6	89	1.00000e+00
STAT6	GATA3	89	1.00000e+00
NOD2	NOD1	90	1.00000e+00
NOD1	RIPK2	90	1.00000e+00
RIPK2	IRF5	91	1.00000e+00
IRF5	IL12B	91	1.00000e+00
IL12B	IL23R	91	1.00000e+00
IL23R	TYK2	91	1.00000e+00
TYK2	STAT5A	91	1.00000e+00
TYK2	STAT2	92	1.00000e+00
STAT2	IRF1	92	1.00000e+00
IRF1	DDX58	92	1.00000e+00
DDX58	TBK1	92	1.00000e+00
DDX58	TRAF3	93	1.00000e+00
TRAF3	IKBKE	94	1.00000e+00
IKBKE	TBK1	94	1.00000e+00
IRF1	IRF8	95	1.00000e+00
IRF8	TLR3	95	1.00000e+00
TLR3	TICAM1	95	1.00000e+00
TICAM1	TBK1	95	1.00000e+00
IRF1	CD40	96	1.00000e+00
CD40	TRAF3	96	1.00000e+00
TICAM1	TRAF3	98	1.00000e+00
PLK1	CHEK2	100	1.00000e+00
CDC42	PAK1	100	1.00000e+00
TLR3	TRAF6	100	1.00000e+00
TRAF6	AKT3	100	1.00000e+00
AKT3	STK3	100	1.00000e+00
STK3	NEK2	100	1.00000e+00
NEK2	PPP1CC	100	1.00000e+00
PPP1CC	TGFBR1	100	1.00000e+00
TGFBR1	CDC42	100	1.00000e+00
