#tail	head	KSP index	path cost
TRPC1	TRPV6	34	1.00000e+00
NUMA1	TUBD1	35	1.00000e+00
SMURF1	SMAD6	36	1.00000e+00
SMAD6	TGFBR1	36	1.00000e+00
SMURF1	SMAD7	37	1.00000e+00
SMAD7	TGFBR1	37	1.00000e+00
SMAD7	PPP1R15A	38	1.00000e+00
PPP1R15A	PPP1CC	38	1.00000e+00
PPP1CC	TGFBR1	38	1.00000e+00
PPP1CA	TP53	39	1.00000e+00
SMAD7	PPP1CA	39	1.00000e+00
PPP1CC	CREB1	40	1.00000e+00
CREB1	FST	40	1.00000e+00
FST	INHBA	40	1.00000e+00
INHBA	BAMBI	40	1.00000e+00
BAMBI	TGFBR1	40	1.00000e+00
CREB1	TAF1	41	1.00000e+00
TAF1	TP53	41	1.00000e+00
PPP1CC	TP53	42	1.00000e+00
PPP1CC	GRIN2A	43	1.00000e+00
GRIN2A	PLCG1	43	1.00000e+00
PLCG1	TRPC1	43	1.00000e+00
PLCG1	TRPC3	44	1.00000e+00
TRPC3	TRPC1	44	1.00000e+00
SMURF1	TGFBR2	45	1.00000e+00
SMURF1	DAB2IP	46	1.00000e+00
DAB2IP	MAP3K5	46	1.00000e+00
TP53INP1	GABARAPL2	47	1.00000e+00
GABARAPL2	SQSTM1	47	1.00000e+00
SQSTM1	TRAF6	47	1.00000e+00
TRAF6	MAP3K5	47	1.00000e+00
TRAF6	TNFRSF11A	48	1.00000e+00
TNFRSF11A	TRAF2	48	1.00000e+00
TRAF2	MTOR	48	1.00000e+00
MTOR	GRB10	48	1.00000e+00
GRB10	INSR	48	1.00000e+00
INSR	PTPN6	48	1.00000e+00
PTPN6	LYN	48	1.00000e+00
LYN	PPP1R15A	48	1.00000e+00
TRAF2	MAP3K5	49	1.00000e+00
TRAF2	DAB2IP	50	1.00000e+00
INSR	PTPN1	51	1.00000e+00
PTPN1	TRPV6	51	1.00000e+00
INSR	GAB1	52	1.00000e+00
GAB1	PLCG1	52	1.00000e+00
GAB1	ARHGAP32	53	1.00000e+00
ARHGAP32	CRKL	53	1.00000e+00
CRKL	MAP4K1	53	1.00000e+00
MAP4K1	LCP2	53	1.00000e+00
LCP2	PLCG1	53	1.00000e+00
PTPN1	CAV1	56	1.00000e+00
CAV1	TRPC1	56	1.00000e+00
PTPN1	LAT	57	1.00000e+00
LAT	PLCG1	57	1.00000e+00
LYN	PLCG1	59	1.00000e+00
LYN	EPOR	60	1.00000e+00
EPOR	TRPC3	60	1.00000e+00
BAMBI	DVL2	63	1.00000e+00
LYN	TRPV4	73	1.00000e+00
TRPV4	TRPC1	73	1.00000e+00
TRPV4	PKD2	74	1.00000e+00
PKD2	TRPC1	74	1.00000e+00
PKD2	TRPC3	75	1.00000e+00
PTPN6	ZAP70	76	1.00000e+00
ZAP70	LAT	76	1.00000e+00
ZAP70	LCP2	78	1.00000e+00
ZAP70	GAB2	79	1.00000e+00
GAB2	ARHGAP32	79	1.00000e+00
MTOR	RPS6KA2	82	1.00000e+00
RPS6KA2	CREB1	82	1.00000e+00
MTOR	ULK1	94	1.00000e+00
ULK1	PRKAA2	94	1.00000e+00
PRKAA2	INSR	94	1.00000e+00
ULK1	GABARAP	95	1.00000e+00
ULK1	PRKAA1	107	1.00000e+00
PRKAA1	KPNA2	107	1.00000e+00
KPNA2	IRF1	107	1.00000e+00
IRF1	TNFSF10	107	1.00000e+00
PRKAA1	TP53	108	1.00000e+00
PRKAA2	TSC1	140	1.00000e+00
PRKAA2	TSC2	141	1.00000e+00
ULK1	RB1CC1	142	1.00000e+00
RB1CC1	TP53	142	1.00000e+00
RB1CC1	TSC1	143	1.00000e+00
RB1CC1	ULK2	144	1.00000e+00
ULK2	PRKAA2	144	1.00000e+00
MTOR	ULK2	178	1.00000e+00
PRKAA2	ULK1	212	1.00000e+00
ULK2	RB1CC1	228	1.00000e+00
ULK2	PRKAB1	229	1.00000e+00
PRKAB1	ULK1	229	1.00000e+00
RB1CC1	ULK1	280	1.00000e+00
TRAF2	TRAF1	328	1.00000e+00
TRAF2	TNFRSF1B	329	1.00000e+00
TNFRSF1B	TRAF1	329	1.00000e+00
RIPK2	TRAF3	330	1.00000e+00
TRAF2	BIRC3	330	1.00000e+00
TRAF6	UBE2N	331	1.00000e+00
UBE2N	TRAF2	331	1.00000e+00
