#tail	head	KSP index	path cost
GRAP	PIK3CG	20	1.00000e+00
PIK3CG	PDPK1	20	1.00000e+00
PDPK1	PKN1	20	1.00000e+00
PKN1	MAPK14	20	1.00000e+00
PKN1	MAP3K20	21	1.00000e+00
MAP3K20	MAP2K3	21	1.00000e+00
MAP2K3	MAPK13	22	1.00000e+00
MAPK13	PRKD1	22	1.00000e+00
PRKD1	PLCG1	22	1.00000e+00
PLCG1	PRKCA	22	1.00000e+00
MAP2K3	MAPK11	23	1.00000e+00
MAPK11	RPS6KA5	23	1.00000e+00
MAPK11	TAB1	24	1.00000e+00
TAB1	MAPK14	24	1.00000e+00
TAB1	MAP3K7	25	1.00000e+00
MAP3K7	MAPK14	25	1.00000e+00
MAP3K7	MAP2K6	26	1.00000e+00
MAP2K6	MAPK14	26	1.00000e+00
MAP2K6	MAPK13	27	1.00000e+00
MAP2K6	MAPK10	28	1.00000e+00
MAPK10	DIABLO	28	1.00000e+00
DIABLO	BIRC2	28	1.00000e+00
BIRC2	MAP3K14	28	1.00000e+00
MAP3K14	CHUK	28	1.00000e+00
CHUK	FOXO3	28	1.00000e+00
FOXO3	PINK1	28	1.00000e+00
PINK1	PRKN	28	1.00000e+00
PINK1	BECN1	29	1.00000e+00
BECN1	PIK3C3	29	1.00000e+00
PIK3C3	PTEN	29	1.00000e+00
BECN1	PIK3R4	30	1.00000e+00
PIK3R4	PIK3C3	30	1.00000e+00
BECN1	HMGB1	31	1.00000e+00
HMGB1	TLR4	31	1.00000e+00
TLR4	TICAM1	31	1.00000e+00
TICAM1	RIPK1	31	1.00000e+00
TICAM1	TRAF6	32	1.00000e+00
TRAF6	MAPK14	32	1.00000e+00
TICAM1	IRF3	33	1.00000e+00
IRF3	IFNB1	33	1.00000e+00
IFNB1	TYK2	33	1.00000e+00
TYK2	DUSP3	33	1.00000e+00
DUSP3	MAPK14	33	1.00000e+00
TICAM1	IKBKE	34	1.00000e+00
IKBKE	IRF3	34	1.00000e+00
IFNB1	IFNAR1	35	1.00000e+00
IFNAR1	TYK2	35	1.00000e+00
MAPKAPK2	CREB1	36	1.00000e+00
CREB1	FST	36	1.00000e+00
FST	INHBA	36	1.00000e+00
INHBA	BAMBI	36	1.00000e+00
BAMBI	DVL2	36	1.00000e+00
DVL2	PARD6A	36	1.00000e+00
PARD6A	PRKCA	36	1.00000e+00
BAMBI	ACVRL1	37	1.00000e+00
ACVRL1	SMAD1	37	1.00000e+00
SMAD1	DVL1	37	1.00000e+00
DVL1	RAC1	37	1.00000e+00
DVL1	DAAM1	38	1.00000e+00
DAAM1	RAC1	38	1.00000e+00
DAAM1	RHOA	39	1.00000e+00
DVL1	F2R	40	1.00000e+00
F2R	GNA12	40	1.00000e+00
GNA12	RHOA	40	1.00000e+00
GNA12	ARHGEF1	41	1.00000e+00
ARHGEF1	RHOA	41	1.00000e+00
ARHGEF1	ARHGAP1	42	1.00000e+00
ARHGAP1	ROCK2	42	1.00000e+00
DVL1	ROCK1	43	1.00000e+00
CDON	BNIP2	44	1.00000e+00
CDC42	PTEN	44	1.00000e+00
DVL1	SMAD3	44	1.00000e+00
SMAD3	PAX6	44	1.00000e+00
PAX6	CDH2	44	1.00000e+00
BNIP2	CDC42	44	1.00000e+00
CDC42	IQGAP1	45	1.00000e+00
IQGAP1	RAC1	45	1.00000e+00
CDC42	PRKCZ	46	1.00000e+00
PRKCZ	PEBP1	46	1.00000e+00
PEBP1	RAF1	46	1.00000e+00
CDC42	MAP3K10	47	1.00000e+00
MAP3K10	MAP2K7	47	1.00000e+00
MAP2K7	MAPK9	47	1.00000e+00
MAPK9	H2AFX	47	1.00000e+00
H2AFX	MDC1	47	1.00000e+00
MDC1	RNF8	47	1.00000e+00
RNF8	RAD18	47	1.00000e+00
RAD18	RAD51C	47	1.00000e+00
MAPK9	BAZ1B	48	1.00000e+00
BAZ1B	H2AFX	48	1.00000e+00
H2AFX	KAT2A	49	1.00000e+00
KAT2A	SMAD7	49	1.00000e+00
SMAD7	PPP1R15A	49	1.00000e+00
PPP1R15A	PPP1CC	49	1.00000e+00
PPP1CC	GRIN2A	49	1.00000e+00
GRIN2A	PLCG1	49	1.00000e+00
SMAD7	PPP1CA	50	1.00000e+00
PPP1CA	RAF1	50	1.00000e+00
PPP1CA	RB1	51	1.00000e+00
SMAD7	SMURF1	52	1.00000e+00
SMURF1	DAB2IP	52	1.00000e+00
DAB2IP	MAP3K5	52	1.00000e+00
MAP3K5	DAXX	52	1.00000e+00
DAXX	FAS	52	1.00000e+00
FAS	RIPK1	52	1.00000e+00
DAB2IP	GATA1	53	1.00000e+00
GATA1	RUNX1	53	1.00000e+00
KAT2A	SMURF1	54	1.00000e+00
SMURF1	SMAD7	56	1.00000e+00
RNF8	RNF168	59	1.00000e+00
RNF8	HIST1H2AM	60	1.00000e+00
HIST1H2AM	RNF168	60	1.00000e+00
GAB1	PLCG1	61	1.00000e+00
RNF8	UBE2N	61	1.00000e+00
UBE2N	TRAF2	61	1.00000e+00
TRAF2	MTOR	61	1.00000e+00
MTOR	GRB10	61	1.00000e+00
GRB10	INSR	61	1.00000e+00
ARHGAP32	CRKL	62	1.00000e+00
CRKL	MAP4K1	62	1.00000e+00
MAP4K1	LCP2	62	1.00000e+00
LCP2	PLCG1	62	1.00000e+00
MAP3K11	PIN1	63	1.00000e+00
MAP4K1	MAP3K11	63	1.00000e+00
PIN1	TP73	63	1.00000e+00
TP73	FAS	63	1.00000e+00
TP73	TP53INP1	64	1.00000e+00
TP53INP1	GABARAP	64	1.00000e+00
GABARAP	DVL2	64	1.00000e+00
PARD6A	SMURF1	65	1.00000e+00
DVL2	RAC1	70	1.00000e+00
TP53INP1	GABARAPL2	71	1.00000e+00
GABARAPL2	SQSTM1	71	1.00000e+00
SQSTM1	RIPK1	71	1.00000e+00
TRAF6	MAP3K5	72	1.00000e+00
SQSTM1	TRAF6	72	1.00000e+00
TP53INP1	MAP1LC3A	73	1.00000e+00
MAP1LC3A	SQSTM1	73	1.00000e+00
TP73	UVRAG	75	1.00000e+00
UVRAG	PIK3C3	75	1.00000e+00
UVRAG	PIK3R4	76	1.00000e+00
UVRAG	SH3GLB1	77	1.00000e+00
SH3GLB1	PIK3C3	77	1.00000e+00
ARHGAP32	RAC1	78	1.00000e+00
ARHGAP32	RHOA	79	1.00000e+00
ARHGAP32	ARHGAP1	80	1.00000e+00
GAB1	PTPN11	81	1.00000e+00
INSR	PTK2	82	1.00000e+00
INSR	PTPN1	83	1.00000e+00
PTPN1	LAT	83	1.00000e+00
LAT	PLCG1	83	1.00000e+00
LAT	VAV1	84	1.00000e+00
VAV1	PRKCQ	84	1.00000e+00
PRKCQ	RAPGEF2	84	1.00000e+00
PRKCQ	RASGRP1	85	1.00000e+00
PTPN1	PRKCD	86	1.00000e+00
PTPN1	PTK2	87	1.00000e+00
PTPN1	ROS1	88	1.00000e+00
INSR	PTPN6	89	1.00000e+00
PTPN6	LYN	89	1.00000e+00
LYN	PLCG1	89	1.00000e+00
INSR	GRB7	90	1.00000e+00
GRB7	RND1	90	1.00000e+00
LYN	PPP1R15A	91	1.00000e+00
LYN	PTK2	92	1.00000e+00
LYN	VAV1	93	1.00000e+00
PTPN6	PTK2B	95	1.00000e+00
CTNND1	RAC1	96	1.00000e+00
PTPN6	CTNND1	96	1.00000e+00
CTNND1	VAV2	97	1.00000e+00
VAV2	RAC1	97	1.00000e+00
VAV2	ARHGAP1	98	1.00000e+00
PTPN6	ROS1	99	1.00000e+00
PTPN6	STAT6	100	1.00000e+00
STAT6	RHOA	100	1.00000e+00
PTPN6	IL4R	101	1.00000e+00
IL4R	STAT6	101	1.00000e+00
IL4R	IL13RA1	102	1.00000e+00
IL13RA1	STAT6	102	1.00000e+00
PTPN6	ZAP70	103	1.00000e+00
ZAP70	LAT	103	1.00000e+00
ZAP70	LCP2	106	1.00000e+00
ZAP70	GAB2	107	1.00000e+00
GAB2	ARHGAP32	107	1.00000e+00
GAB2	PTPN11	126	1.00000e+00
ZAP70	VAV2	127	1.00000e+00
GRB10	NEDD4	129	1.00000e+00
NEDD4	PTEN	129	1.00000e+00
MTOR	RPS6KB1	130	1.00000e+00
MTOR	RPTOR	131	1.00000e+00
MTOR	AKT1S1	132	1.00000e+00
AKT1S1	RPTOR	132	1.00000e+00
MTOR	ULK1	133	1.00000e+00
ULK1	GABARAP	133	1.00000e+00
ULK1	PRKAA2	140	1.00000e+00
PRKAA2	INSR	140	1.00000e+00
ULK1	PRKAA1	141	1.00000e+00
PRKAA1	RAF1	141	1.00000e+00
PRKAA1	RB1	142	1.00000e+00
PRKAA1	RPTOR	143	1.00000e+00
PRKAA1	PRKAB1	144	1.00000e+00
PRKAB1	RPTOR	144	1.00000e+00
PRKAA1	SREBF1	145	1.00000e+00
SREBF1	PPARG	145	1.00000e+00
INSR	GRB10	166	1.00000e+00
PRKAA2	RPTOR	214	1.00000e+00
PRKAA2	SREBF1	215	1.00000e+00
ULK1	RB1CC1	216	1.00000e+00
RB1CC1	PTK2B	216	1.00000e+00
RB1CC1	ULK2	217	1.00000e+00
ULK2	PRKAA2	217	1.00000e+00
ULK2	PRKAB1	288	1.00000e+00
MTOR	ULK2	289	1.00000e+00
PRKAA2	ULK1	360	1.00000e+00
ULK2	RB1CC1	373	1.00000e+00
PRKAB1	ULK1	375	1.00000e+00
RB1CC1	ULK1	458	1.00000e+00
