PMS2	0.04180353037978209
POLD1	0.032243956917180676
POT1	0.0039677479287517255
POU2AF1	0.0039677479287517255
POU5F1	0.02964788437294466
PPARG	0.008577325427405918
PPM1D	0.12777252408442102
PPP2R1A	0.0558391323096662
PPP6C	0.032243956917180676
PRDM1	0.025798521265157467
PRDM16	0.05827727391203405
PRDM2	0.25678284784966865
PREX2	0.7375859980440294
PRF1	0.08868231411070987
PRKACA	0.032243956917180676
PRKAR1A	0.008577325427405918
PRKCA	1
PRKCB	1
PRKCG	1
PSIP1	0.8881436926396317
PTCH1	0.017305960186670674
PTEN	0.008577325427405918
PTK2	1
PTK6	2.92434304553988
PTPN1	0.729864839751318
PTPN11	0.05827727391203405
PTPN13	0.022307547576530043
PTPN2	0.14278738429458906
PTPN6	0.4511906851984333
PTPRB	0.0039677479287517255
PTPRC	0.019560248145409916
PTPRD	0.0039677479287517255
PTPRK	0.8728894870616543
RAC1	0.04180353037978209
RAD17	0.03373647761890101
RAD21	0.0039677479287517255
RAD50	0.04180353037978209
RAD51	0.1509900851773784
RAF1	1
RANBP2	0.03865212759228646
RAP1GDS1	0.025798521265157467
RARA	3.975564601343703
RASA1	0.35212730807790993
RB1	0.37976902054278505
RECQL4	0.01757702606721317
REL	0.012859815235814965
RELN	0.04180353037978209
RET	0.008577325427405918
RFWD3	0.03865212759228646
RHEB	0.0039677479287517255
RHOA	0.4534560272368297
RICTOR	0.008577325427405918
RIT1	0.032243956917180676
RNF43	0.04180353037978209
ROBO1	0.008577325427405918
ROBO2	0.008577325427405918
ROS1	0.46136960062297333
RPL10	0.0039677479287517255
RPL22	0.053800368380862267
RPL5	0.4889663436681532
RPS6KB1	1
RPS6KB2	1
RUNX1	0.032243956917180676
RUNX1T1	0.05827727391203405
RXRA	0.04180353037978209
RYBP	0.0039677479287517255
SALL4	0.1870183745023363
SAMHD1	0.370851747120115
SESN1	0.0695080945100465
SET	0.0039677479287517255
SETD2	0.0039677479287517255
SF3B1	0.0039677479287517255
SFPQ	0.04180353037978209
SGK1	0.025798521265157467
SH2B3	1.4152900035229747
SH2D1A	0.0039677479287517255
SH3GL1	0.0039677479287517255
SHC1	1
SHC2	1
SHC3	1
SHOC2	0.12777252408442102
SIRPA	0.506077937284483
SIX1	0.007350609602413835
SKI	0.025798521265157467
SLC34A2	0.4889663436681532
SLX4	0.04180353037978209
SMAD2	0.04180353037978209
SMAD3	0.0039677479287517255
SMAD4	0.0039677479287517255
SMARCA2	0.370851747120115
SMARCA4	0.025798521265157467
SMARCB1	0.032243956917180676
SMC1A	0.0039677479287517255
SMO	0.008577325427405918
SND1	0.008577325427405918
SOCS1	0.032243956917180676
SOS1	1
SOS2	1
SOX17	0.9344794470255661
SOX2	0.0039677479287517255
SOX9	0.0039677479287517255
SPEN	0.07919569558571561
SPOP	0.03865212759228646
SRC	1
SRSF2	0.0039677479287517255
STAG2	0.005518830511219354
STAT3	0.16827555903081348
STAT5A	1
STAT5B	1
STAT6	0.005518830511219354
STK11	0.008577325427405918
SUFU	0.0039677479287517255
SYK	0.0039677479287517255
TAL1	0.005518830511219354
TBL1XR1	0.08102819243044322
TBX3	0.03572572318219538
TCF3	0.0039677479287517255
TCF7L2	0.022307547576530043
TCL1A	0.017305960186670674
TCL1B	0.03865212759228646
TEC	0.5665841028399803
TERT	0.025798521265157467
TFEB	0.025798521265157467
TGFA	1
TGFBR1	0.04180353037978209
TGFBR2	0.022307547576530043
TLX1	0.032243956917180676
TMPRSS2	0.9344794470255661
TNC	0.370851747120115
TNFAIP3	0.025798521265157467
TNFRSF14	0.03865212759228646
TOP1	0.0039677479287517255
TP53	0.4511906851984333
TP53BP1	0.0039677479287517255
TP63	0.5665841028399803
TRAF7	0.008577325427405918
TRIM24	0.008577325427405918
TRIM27	0.04180353037978209
TRIM33	0.008577325427405918
TRRAP	0.04180353037978209
TSC1	0.025798521265157467
TSC2	0.025798521265157467
TSHR	0.24051014386314737
TYK2	0.028244233435640226
USP6	0.1531558397277099
VAV1	0.0039677479287517255
VEGFA	0.0039677479287517255
VHL	0.04180353037978209
WAS	0.0039677479287517255
WRN	0.025798521265157467
WT1	0.04226604094236073
WWTR1	0.032243956917180676
XPA	0.0039677479287517255
XPC	0.0695080945100465
XPO1	0.3140632199755244
YAP1	0.0032131515563466446
YWHAE	0.7401117006229634
YY1	0.0308161927616848
ZBTB16	0.025798521265157467
ZEB1	2.8946279897252984
ZFHX3	0.03865212759228646
