#tail	head	KSP index	path cost
SPI1	GATA1	49	1.00000e+00
GATA1	RUNX1	49	1.00000e+00
RUNX1	IER3	49	1.00000e+00
IER3	MAPK1	49	1.00000e+00
CEBPA	CSF2RA	50	1.00000e+00
CSF2RA	STAT5A	50	1.00000e+00
STAT5A	BCL2L1	50	1.00000e+00
BCL2L1	BECN1	50	1.00000e+00
BECN1	PIK3C3	50	1.00000e+00
PIK3C3	PTEN	50	1.00000e+00
PTEN	AKT2	50	1.00000e+00
AKT2	BRAF	50	1.00000e+00
